cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,employment_type_num,education_num,marital_status_num
82429,53,0.6228992826206919,0.03623188405797101,self-employed,Advanced,married,0.0,0.6666666666666666,,0.5
82430,60,0.2366181167539004,0.014492753623188408,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
82431,36,0.15969632614839216,0.9057971014492754,full-time,Some College,single,0.0,0.0,,0.0
82432,42,0.0,0.10869565217391305,part-time,bachelor,divorced,0.0,0.3333333333333333,0.5,1.0
82433,54,0.15886021972876704,0.3333333333333333,part-time,bachelor,divorced,0.4,0.3333333333333333,0.5,1.0
82434,67,0.0,0.5434782608695653,full-time,high school,single,0.2,0.0,0.0,0.0
82435,34,0.1463186234343907,0.40579710144927533,full-time,Some College,married,0.4,0.0,,0.5
82436,32,0.0,0.2536231884057971,self-employed,Some College,single,0.4,0.6666666666666666,,0.0
82437,49,0.1948127957726459,0.0,part-time,Some College,married,0.2,0.3333333333333333,,0.5
82438,35,0.6989849668065751,0.7753623188405798,full-time,Some College,single,0.0,0.0,,0.0
82439,48,0.7006571796458253,0.2391304347826087,contract,Some College,married,0.2,1.0,,0.5
82440,53,0.39631444290229256,0.4130434782608696,part-time,graduate,married,0.6000000000000001,0.3333333333333333,1.0,0.5
82441,41,0.4406280831424223,0.2681159420289855,self-employed,graduate,married,0.2,0.6666666666666666,1.0,0.5
82442,52,0.025919299008377777,0.4347826086956522,full-time,Some College,married,0.4,0.0,,0.5
82443,31,0.2800956505744051,0.19565217391304346,full-time,graduate,single,0.0,0.0,1.0,0.0
82444,35,0.29012892760990616,0.19565217391304346,full-time,Some College,single,0.2,0.0,,0.0
82445,40,1.0,0.6521739130434783,full-time,graduate,married,0.2,0.0,1.0,0.5
82446,34,0.16722128392501798,0.40579710144927533,part-time,Some College,married,0.4,0.3333333333333333,,0.5
82447,41,0.14297419775589035,0.0,full-time,Some College,divorced,0.2,0.0,,1.0
82448,45,0.7993177371615858,0.9565217391304349,full-time,Advanced,divorced,0.2,0.0,,1.0
82449,44,0.19397668935302084,0.02898550724637681,full-time,high school,married,0.2,0.0,0.0,0.5
82450,51,0.3252453972341599,0.601449275362319,full-time,bachelor,married,0.4,0.0,0.5,0.5
82451,38,0.40133108142004303,1.0,full-time,bachelor,married,0.0,0.0,0.5,0.5
82452,28,0.15049915553251617,0.5072463768115942,full-time,bachelor,married,0.0,0.0,0.5,0.5
82453,36,0.2734067992174044,0.19565217391304346,full-time,graduate,single,0.0,0.0,1.0,0.0
82454,31,0.015886021972876696,0.36231884057971014,full-time,bachelor,single,0.0,0.0,0.5,0.0
82455,40,0.15802411330914198,0.3550724637681159,self-employed,high school,single,0.0,0.6666666666666666,0.0,0.0
82456,36,0.3520008026621628,0.8840579710144929,self-employed,bachelor,married,0.2,0.6666666666666666,0.5,0.5
82457,33,0.7767428638317084,0.5507246376811594,full-time,Some College,divorced,0.2,0.0,,1.0
82458,39,0.02926372468687813,0.10144927536231885,self-employed,high school,single,0.0,0.6666666666666666,0.0,0.0
82459,29,0.15384358121101652,0.5362318840579711,self-employed,Some College,married,0.0,0.6666666666666666,,0.5
82460,41,0.20986271132589754,0.19565217391304346,full-time,Some College,single,0.2,0.0,,0.0
82461,45,0.0,0.05072463768115942,part-time,graduate,divorced,0.2,0.3333333333333333,1.0,1.0
82462,26,0.5359442149796826,0.2173913043478261,full-time,bachelor,divorced,0.0,0.0,0.5,1.0
82463,43,0.15886021972876704,0.2173913043478261,full-time,Some College,single,0.2,0.0,,0.0
82464,24,0.03846089530275412,0.36231884057971014,full-time,high school,single,0.2,0.0,0.0,0.0
82465,20,0.0,0.18840579710144925,full-time,Some College,single,0.0,0.0,,0.0
82466,24,0.40300329425929327,0.463768115942029,full-time,graduate,single,0.2,0.0,1.0,0.0
82467,26,0.2708984799585291,0.44927536231884063,full-time,bachelor,married,0.4,0.0,0.5,0.5
82468,35,0.07943010986438354,0.7753623188405798,full-time,high school,married,0.2,0.0,0.0,0.5
82469,37,0.51253323523018,0.2173913043478261,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
82470,19,0.0,0.12318840579710144,full-time,bachelor,single,0.0,0.0,0.5,0.0
82471,52,0.3595257604387886,0.40579710144927533,full-time,bachelor,divorced,0.0,0.0,0.5,1.0
82472,38,0.34196752562666166,0.6159420289855073,full-time,Some College,married,0.4,0.0,,0.5
82473,29,0.10702162171201149,0.2391304347826087,self-employed,high school,married,0.0,0.6666666666666666,0.0,0.5
82474,20,0.07106904566813263,0.15942028985507245,full-time,bachelor,married,0.2,0.0,0.5,0.5
82475,29,0.12123543084563801,0.818840579710145,self-employed,Some College,married,0.4,0.6666666666666666,,0.5
82476,18,0.0,0.03623188405797101,part-time,graduate,married,0.8,0.3333333333333333,1.0,0.5
82477,30,0.0,0.2971014492753623,full-time,bachelor,married,0.6000000000000001,0.0,0.5,0.5
82478,20,0.03846089530275412,0.13768115942028986,full-time,high school,single,0.0,0.0,0.0,0.0
82479,56,0.1045133024531362,0.5507246376811594,full-time,Some College,married,0.4,0.0,,0.5
82480,42,0.40551161351816856,0.49999999999999994,part-time,Some College,single,0.2,0.3333333333333333,,0.0
82481,31,0.12457985652413836,0.2971014492753623,full-time,Some College,single,0.0,0.0,,0.0
82482,48,0.07106904566813263,0.2028985507246377,full-time,Some College,divorced,0.0,0.0,,1.0
82483,43,0.16722128392501798,0.34057971014492755,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
82484,26,0.1145465794886373,0.34782608695652173,full-time,high school,single,0.4,0.0,0.0,0.0
82485,47,0.6872794769318238,0.2898550724637681,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
82486,38,0.27424290563702947,0.5797101449275363,full-time,bachelor,married,0.4,0.0,0.5,0.5
82487,44,0.09029949331950968,0.2536231884057971,full-time,Some College,married,0.6000000000000001,0.0,,0.5
82488,28,0.12625206936338854,0.2608695652173913,full-time,bachelor,single,0.2,0.0,0.5,0.0
82489,41,0.0,0.4420289855072464,contract,graduate,married,0.0,1.0,1.0,0.5
82490,46,0.1237437501045133,0.673913043478261,full-time,Some College,married,0.0,0.0,,0.5
82491,28,0.0,0.36231884057971014,part-time,Some College,married,0.4,0.3333333333333333,,0.5
82492,24,0.5066804902928044,0.2971014492753623,full-time,Advanced,single,0.4,0.0,,0.0
82493,40,0.17056570960351833,0.3333333333333333,part-time,bachelor,single,0.0,0.3333333333333333,0.5,0.0
82494,43,0.204846072808147,0.32608695652173914,self-employed,bachelor,married,0.6000000000000001,0.6666666666666666,0.5,0.5
82495,53,0.2826039698332804,0.2898550724637681,full-time,bachelor,single,0.2,0.0,0.5,0.0
82496,53,0.16805739034464304,0.4202898550724638,full-time,graduate,married,0.0,0.0,1.0,0.5
82497,31,0.03177204394575339,0.3115942028985507,full-time,high school,single,0.0,0.0,0.0,0.0
82498,29,0.1973211150315212,0.15217391304347824,full-time,bachelor,single,0.2,0.0,0.5,0.0
82499,46,0.25166803230715207,0.673913043478261,self-employed,graduate,married,0.6000000000000001,0.6666666666666666,1.0,0.5
82500,42,0.4949750004180532,0.6376811594202899,full-time,graduate,married,0.0,0.0,1.0,0.5
82501,49,0.3528369090817879,0.6376811594202899,full-time,bachelor,married,0.4,0.0,0.5,0.5
82502,41,0.1948127957726459,0.2681159420289855,full-time,bachelor,married,0.4,0.0,0.5,0.5
82503,34,0.15969632614839216,0.2898550724637681,full-time,bachelor,single,0.0,0.0,0.5,0.0
82504,37,0.2433069681109011,0.8478260869565218,full-time,bachelor,married,0.4,0.0,0.5,0.5
82505,37,0.10284108961388602,0.2826086956521739,self-employed,high school,married,0.8,0.6666666666666666,0.0,0.5
82506,35,0.4448086152405477,0.3333333333333333,part-time,Some College,married,0.4,0.3333333333333333,,0.5
82507,19,0.0,0.07246376811594202,contract,bachelor,single,0.2,1.0,0.5,0.0
82508,54,0.5325997893011822,0.19565217391304346,full-time,graduate,married,0.0,0.0,1.0,0.5
82509,18,0.0,0.0,full-time,high school,single,0.0,0.0,0.0,0.0
82510,42,0.20735439206702225,0.03623188405797101,full-time,Some College,single,0.0,0.0,,0.0
82511,60,0.1329409207203893,0.5362318840579711,full-time,Some College,married,0.2,0.0,,0.5
82512,42,0.5234026186853062,0.8623188405797102,full-time,Advanced,married,1.0,0.0,,0.5
82513,58,0.04598585307937994,0.2391304347826087,contract,graduate,married,0.4,1.0,1.0,0.5
82514,46,0.7667095867962074,0.6811594202898551,full-time,graduate,single,0.2,0.0,1.0,0.0
82515,28,0.0,0.014492753623188408,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
82516,31,0.33360646143041084,0.19565217391304346,full-time,bachelor,married,0.0,0.0,0.5,0.5
82517,55,0.1555157940502667,0.05072463768115942,full-time,graduate,divorced,0.4,0.0,1.0,1.0
82518,55,0.047658065918630116,0.6594202898550726,full-time,bachelor,married,0.4,0.0,0.5,0.5
82519,30,0.033444256785003595,0.10869565217391305,contract,bachelor,single,0.6000000000000001,1.0,0.5,0.0
82520,46,0.9481446798548518,0.463768115942029,self-employed,bachelor,married,0.4,0.6666666666666666,0.5,0.5
82521,64,0.0,0.6304347826086958,part-time,high school,divorced,0.0,0.3333333333333333,0.0,1.0
82522,43,0.669721242119697,0.5579710144927538,full-time,bachelor,single,0.0,0.0,0.5,0.0
82523,42,0.6028327285496897,0.7681159420289856,full-time,graduate,married,0.2,0.0,1.0,0.5
82524,37,0.1145465794886373,0.463768115942029,full-time,Some College,married,0.4,0.0,,0.5
82525,23,0.0,0.0072463768115942,part-time,high school,single,0.2,0.3333333333333333,0.0,0.0
82526,39,0.15384358121101652,0.7318840579710146,full-time,bachelor,married,0.2,0.0,0.5,0.5
82527,52,0.8352703132054646,1.0,full-time,Advanced,married,0.6000000000000001,0.0,,0.5
82528,43,0.5526663433721843,0.4347826086956522,full-time,graduate,married,0.2,0.0,1.0,0.5
82529,49,0.47323623350780086,0.4927536231884058,full-time,Some College,married,0.8,0.0,,0.5
82530,24,0.1981572214511463,0.30434782608695654,full-time,Some College,single,0.0,0.0,,0.0
82531,58,0.0008361064196250878,0.2681159420289855,part-time,Some College,married,0.6000000000000001,0.3333333333333333,,0.5
82532,34,0.669721242119697,0.2971014492753623,full-time,Advanced,married,0.0,0.0,,0.5
82533,44,0.12123543084563801,0.4130434782608696,part-time,graduate,divorced,0.2,0.3333333333333333,1.0,1.0
82534,32,0.11036604739051184,0.3695652173913043,full-time,graduate,married,0.2,0.0,1.0,0.5
82535,39,0.21069881774552265,0.3188405797101449,full-time,bachelor,married,0.2,0.0,0.5,0.5
82536,33,0.05100249159713047,0.2318840579710145,full-time,high school,divorced,0.0,0.0,0.0,1.0
82537,32,0.13210481430076418,0.4782608695652174,self-employed,Some College,single,0.0,0.6666666666666666,,0.0
82538,31,0.13210481430076418,0.9202898550724639,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
82539,30,0.02926372468687813,0.3695652173913043,full-time,bachelor,single,0.2,0.0,0.5,0.0
82540,28,0.17307402886239356,0.4855072463768116,contract,bachelor,married,1.0,1.0,0.5,0.5
82541,35,0.14381030417551546,0.7246376811594203,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
82542,60,0.31939265229678426,0.4927536231884058,full-time,Some College,single,0.2,0.0,,0.0
82543,56,0.6730656677981973,0.09420289855072464,self-employed,graduate,married,0.2,0.6666666666666666,1.0,0.5
82544,38,0.3971505493219176,0.05072463768115942,contract,bachelor,married,0.2,1.0,0.5,0.5
82545,43,0.39882276216116785,0.34782608695652173,full-time,bachelor,married,0.4,0.0,0.5,0.5
82546,47,0.18477951873714485,0.13043478260869565,part-time,high school,single,0.0,0.3333333333333333,0.0,0.0
82547,24,0.2299292653968997,0.4347826086956522,contract,bachelor,single,0.0,1.0,0.5,0.0
82548,33,0.1697296031838932,0.572463768115942,self-employed,Some College,single,0.0,0.6666666666666666,,0.0
82549,55,0.5894550258356883,0.2753623188405797,full-time,graduate,married,0.2,0.0,1.0,0.5
82550,44,0.3678868246350395,0.18840579710144925,full-time,Some College,divorced,0.2,0.0,,1.0
82551,33,0.1630407518268925,0.7246376811594203,full-time,Some College,married,0.6000000000000001,0.0,,0.5
82552,34,0.2617013093426531,0.14492753623188406,full-time,bachelor,married,0.4,0.0,0.5,0.5
82553,53,0.01421380913362652,0.36231884057971014,full-time,high school,married,0.0,0.0,0.0,0.5
82554,47,0.2943094597080316,0.4855072463768116,full-time,graduate,married,0.4,0.0,1.0,0.5
82555,45,0.4364475510442969,0.13043478260869565,part-time,bachelor,married,0.0,0.3333333333333333,0.5,0.5
82556,60,0.0,0.4202898550724638,self-employed,graduate,single,0.0,0.6666666666666666,1.0,0.0
82557,43,0.05016638517750538,0.37681159420289856,self-employed,bachelor,married,0.4,0.6666666666666666,0.5,0.5
82558,48,0.13879366565776488,0.8260869565217391,full-time,Advanced,married,0.4,0.0,,0.5
82559,35,0.06856072640925737,0.6449275362318841,full-time,Some College,married,0.0,0.0,,0.5
82560,26,0.40969214561629397,0.4420289855072464,full-time,Some College,married,0.4,0.0,,0.5
82561,22,0.022574873329877426,0.34782608695652173,full-time,bachelor,single,0.4,0.0,0.5,0.0
82562,68,0.0,0.0072463768115942,full-time,high school,married,0.0,0.0,0.0,0.5
82563,51,0.2826039698332804,0.36231884057971014,full-time,bachelor,single,0.0,0.0,0.5,0.0
82564,38,0.11621879232788748,0.5942028985507247,full-time,graduate,single,0.2,0.0,1.0,0.0
82565,23,0.0,0.4202898550724638,full-time,high school,single,0.0,0.0,0.0,0.0
82566,27,0.0,0.2028985507246377,self-employed,high school,single,0.0,0.6666666666666666,0.0,0.0
82567,19,0.0,0.36231884057971014,full-time,Advanced,single,0.4,0.0,,0.0
82568,42,0.4431364024012976,0.601449275362319,part-time,Advanced,single,0.2,0.3333333333333333,,0.0
82569,39,0.5810939616394374,0.6666666666666667,full-time,graduate,married,0.4,0.0,1.0,0.5
82570,29,0.13879366565776488,0.40579710144927533,full-time,bachelor,married,0.4,0.0,0.5,0.5
82571,37,0.20986271132589754,1.0,full-time,bachelor,married,0.2,0.0,0.5,0.5
82572,38,0.1045133024531362,0.36231884057971014,full-time,high school,married,0.2,0.0,0.0,0.5
82573,20,0.0,0.13043478260869565,full-time,high school,single,0.4,0.0,0.0,0.0
82574,49,0.7784150766709586,0.13768115942028986,part-time,Advanced,married,0.4,0.3333333333333333,,0.5
82575,39,0.4021671878396682,0.38405797101449274,full-time,Advanced,married,0.8,0.0,,0.5
82576,40,0.0886272804802595,0.16666666666666666,part-time,bachelor,married,0.2,0.3333333333333333,0.5,0.5
82577,21,0.17725456096051903,0.2536231884057971,full-time,bachelor,single,0.0,0.0,0.5,0.0
82578,37,0.13879366565776488,0.40579710144927533,full-time,high school,married,0.2,0.0,0.0,0.5
82579,53,0.3553452283406632,1.0,full-time,bachelor,married,0.2,0.0,0.5,0.5
82580,45,0.0,0.3695652173913043,full-time,high school,divorced,0.2,0.0,0.0,1.0
82581,56,0.07859400344475845,0.36231884057971014,full-time,bachelor,married,0.8,0.0,0.5,0.5
82582,62,0.048494172338255204,0.13043478260869565,full-time,bachelor,married,0.0,0.0,0.5,0.5
82583,45,0.027591511847627953,0.13043478260869565,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
82584,38,0.3687229310546646,0.2608695652173913,self-employed,high school,married,0.4,0.6666666666666666,0.0,0.5
82585,19,0.0,0.12318840579710144,self-employed,high school,single,0.6000000000000001,0.6666666666666666,0.0,0.0
82586,35,0.46654738215080005,0.4275362318840579,full-time,graduate,married,0.8,0.0,1.0,0.5
82587,26,0.1906322636745205,0.6376811594202899,full-time,bachelor,married,0.4,0.0,0.5,0.5
82588,36,0.5242387251049313,0.2028985507246377,part-time,bachelor,married,0.6000000000000001,0.3333333333333333,0.5,0.5
82589,61,1.0,0.36231884057971014,full-time,bachelor,single,0.4,0.0,0.5,0.0
82590,36,0.4615307436330496,0.5797101449275363,part-time,Advanced,single,0.4,0.3333333333333333,,0.0
82591,42,0.0,0.17391304347826086,full-time,Some College,divorced,0.2,0.0,,1.0
82592,48,0.12708817578301365,0.9565217391304349,self-employed,Advanced,married,0.4,0.6666666666666666,,0.5
82593,25,0.04514974665975485,0.08695652173913043,full-time,bachelor,divorced,0.0,0.0,0.5,1.0
82594,44,0.2466513937894015,0.7101449275362319,full-time,bachelor,married,0.2,0.0,0.5,0.5
82595,59,0.9924583200949817,0.6376811594202899,self-employed,Advanced,single,0.2,0.6666666666666666,,0.0
82596,48,0.13962977207739,0.3550724637681159,full-time,bachelor,single,0.4,0.0,0.5,0.0
82597,40,0.1045133024531362,0.36231884057971014,full-time,high school,married,0.2,0.0,0.0,0.5
82598,24,0.011705489874751257,0.44927536231884063,full-time,high school,single,0.0,0.0,0.0,0.0
82599,39,0.18477951873714485,0.32608695652173914,part-time,Advanced,single,0.6000000000000001,0.3333333333333333,,0.0
82600,46,0.1421380913362653,0.9710144927536233,full-time,Some College,married,0.4,0.0,,0.5
82601,45,0.14464641059514052,0.673913043478261,self-employed,bachelor,single,0.2,0.6666666666666666,0.5,0.0
82602,38,0.30601494958278286,0.6376811594202899,contract,bachelor,married,0.4,1.0,0.5,0.5
82603,23,0.17725456096051903,0.2173913043478261,full-time,high school,single,0.2,0.0,0.0,0.0
82604,53,0.10284108961388602,0.2608695652173913,part-time,bachelor,married,0.2,0.3333333333333333,0.5,0.5
82605,32,0.2274209461380244,0.17391304347826086,full-time,Some College,married,0.4,0.0,,0.5
82606,42,0.0,0.9565217391304349,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
82607,40,0.29263724686878145,0.3115942028985507,full-time,bachelor,married,0.4,0.0,0.5,0.5
82608,42,0.4790889784451764,0.572463768115942,full-time,Advanced,married,0.2,0.0,,0.5
82609,34,0.04598585307937994,0.6159420289855073,full-time,Some College,single,0.2,0.0,,0.0
82610,36,0.7290847979130783,0.7173913043478262,full-time,Some College,single,0.2,0.0,,0.0
82611,45,0.7759067574120834,0.5072463768115942,full-time,Advanced,married,0.4,0.0,,0.5
82612,36,0.09698834467651044,0.2971014492753623,full-time,Some College,married,0.2,0.0,,0.5
82613,30,0.41052825203591903,0.38405797101449274,full-time,Some College,married,0.8,0.0,,0.5
82614,33,0.7859400344475844,0.3333333333333333,part-time,Advanced,married,0.8,0.3333333333333333,,0.5
82615,63,0.02926372468687813,0.39855072463768115,full-time,Some College,married,0.2,0.0,,0.5
82616,37,0.3386230999481613,0.2826086956521739,part-time,Advanced,married,0.0,0.3333333333333333,,0.5
82617,39,0.502499958194679,0.5217391304347827,full-time,graduate,single,0.6000000000000001,0.0,1.0,0.0
82618,32,0.09448002541763514,0.7028985507246378,full-time,high school,married,0.4,0.0,0.0,0.5
82619,23,0.23745422317352552,0.3913043478260869,self-employed,high school,single,0.0,0.6666666666666666,0.0,0.0
82620,56,0.30852326884165815,0.8405797101449277,full-time,Some College,married,0.0,0.0,,0.5
82621,53,0.0727412585073828,0.18115942028985507,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
82622,22,0.0,0.3188405797101449,full-time,high school,single,0.0,0.0,0.0,0.0
82623,50,0.10200498319426096,0.6304347826086958,full-time,Some College,married,0.2,0.0,,0.5
82624,31,0.22658483971839935,0.7608695652173914,self-employed,bachelor,married,0.6000000000000001,0.6666666666666666,0.5,0.5
82625,34,0.15802411330914198,0.5579710144927538,full-time,high school,married,0.2,0.0,0.0,0.5
82626,59,0.0,0.16666666666666666,full-time,high school,married,0.2,0.0,0.0,0.5
82627,46,0.25166803230715207,0.6449275362318841,self-employed,Advanced,married,0.0,0.6666666666666666,,0.5
82628,44,0.3795923145097907,0.3115942028985507,full-time,Advanced,married,0.2,0.0,,0.5
82629,50,0.09448002541763514,0.4565217391304348,full-time,bachelor,married,0.2,0.0,0.5,0.5
82630,30,0.07775789702513333,0.34782608695652173,full-time,Advanced,married,0.2,0.0,,0.5
82631,51,0.05685523653450611,0.03623188405797101,full-time,Some College,married,0.2,0.0,,0.5
82632,27,0.09280781257838497,0.057971014492753624,self-employed,bachelor,divorced,0.0,0.6666666666666666,0.5,1.0
82633,34,0.0953161318372602,0.2826086956521739,full-time,high school,single,0.0,0.0,0.0,0.0
82634,38,0.1371214528185147,0.2391304347826087,full-time,bachelor,single,0.0,0.0,0.5,0.0
82635,41,0.1714018160231434,0.6811594202898551,full-time,high school,married,0.0,0.0,0.0,0.5
82636,54,0.047658065918630116,0.36231884057971014,full-time,Some College,divorced,0.0,0.0,,1.0
82637,46,1.0,0.2101449275362319,full-time,bachelor,single,0.2,0.0,0.5,0.0
82638,45,0.5016638517750539,0.3695652173913043,full-time,bachelor,married,0.8,0.0,0.5,0.5
82639,25,0.0,0.2971014492753623,part-time,high school,married,0.4,0.3333333333333333,0.0,0.5
82640,29,0.0,0.2898550724637681,full-time,high school,single,0.2,0.0,0.0,0.0
82641,38,0.21738766910252336,0.18840579710144925,full-time,graduate,married,1.0,0.0,1.0,0.5
82642,36,0.18310730589789467,0.07246376811594202,full-time,high school,single,0.0,0.0,0.0,0.0
82643,40,0.05267470443638064,0.0,full-time,high school,married,0.2,0.0,0.0,0.5
82644,29,0.10116887677463585,0.2028985507246377,full-time,bachelor,divorced,0.2,0.0,0.5,1.0
82645,45,0.13795755923813982,0.24637681159420288,full-time,graduate,single,0.4,0.0,1.0,0.0
82646,54,0.06270798147188172,0.5869565217391306,full-time,bachelor,single,0.2,0.0,0.5,0.0
82647,26,0.0,0.4855072463768116,full-time,high school,single,0.2,0.0,0.0,0.0
82648,39,0.214043243424023,0.05072463768115942,full-time,bachelor,married,0.4,0.0,0.5,0.5
82649,37,0.3461480577247872,0.17391304347826086,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
82650,27,0.4765806591863012,0.0,full-time,Advanced,married,0.4,0.0,,0.5
82651,34,0.15217136837176634,0.4420289855072464,full-time,bachelor,married,0.2,0.0,0.5,0.5
82652,50,0.4765806591863012,0.13043478260869565,part-time,Advanced,married,0.0,0.3333333333333333,,0.5
82653,20,0.0,0.15217391304347824,part-time,high school,single,0.0,0.3333333333333333,0.0,0.0
82654,46,0.06856072640925737,0.2173913043478261,full-time,Some College,single,0.6000000000000001,0.0,,0.0
82655,50,0.19564890219227102,0.36231884057971014,self-employed,graduate,married,0.0,0.6666666666666666,1.0,0.5
82656,52,0.03511646962425377,0.673913043478261,full-time,Some College,single,0.4,0.0,,0.0
82657,51,0.0,0.2028985507246377,full-time,high school,single,0.2,0.0,0.0,0.0
82658,49,0.36537850537616423,0.7971014492753623,full-time,Some College,married,0.4,0.0,,0.5
82659,47,0.36287018611728894,0.4927536231884058,full-time,Some College,divorced,0.2,0.0,,1.0
82660,25,0.14381030417551546,0.5072463768115942,full-time,graduate,married,0.2,0.0,1.0,0.5
82661,29,0.4540057858564237,0.30434782608695654,self-employed,high school,married,0.2,0.6666666666666666,0.0,0.5
82662,50,0.29681777896690686,0.2898550724637681,full-time,graduate,married,0.2,0.0,1.0,0.5
82663,58,0.015886021972876696,0.2318840579710145,full-time,high school,married,0.2,0.0,0.0,0.5
82664,25,0.07943010986438354,0.3695652173913043,full-time,Advanced,married,0.2,0.0,,0.5
82665,40,0.1714018160231434,0.2246376811594203,full-time,bachelor,single,0.0,0.0,0.5,0.0
82666,46,0.967375127506229,0.6521739130434783,full-time,graduate,divorced,0.0,0.0,1.0,1.0
82667,18,0.0,0.014492753623188408,full-time,graduate,single,0.0,0.0,1.0,0.0
82668,60,0.10952994097088678,0.0,part-time,bachelor,single,0.0,0.3333333333333333,0.5,0.0
82669,32,0.2533402451464022,0.2826086956521739,full-time,Advanced,single,0.0,0.0,,0.0
82670,29,0.354509121921038,0.8405797101449277,full-time,Some College,married,0.2,0.0,,0.5
82671,40,0.0033444256785003512,0.11594202898550723,full-time,high school,single,0.0,0.0,0.0,0.0
82672,58,0.13795755923813982,0.8623188405797102,self-employed,bachelor,married,0.2,0.6666666666666666,0.5,0.5
82673,35,0.16387685824651763,0.15942028985507245,self-employed,Some College,married,0.0,0.6666666666666666,,0.5
82674,26,0.0,0.38405797101449274,full-time,high school,married,0.4,0.0,0.0,0.5
82675,60,0.17641845454089397,0.5434782608695653,full-time,bachelor,single,0.0,0.0,0.5,0.0
82676,24,0.08611896122138427,0.4565217391304348,part-time,Some College,divorced,0.0,0.3333333333333333,,1.0
82677,19,0.0,0.057971014492753624,full-time,Some College,married,0.0,0.0,,0.5
82678,36,0.0,0.601449275362319,full-time,bachelor,married,0.0,0.0,0.5,0.5
82679,43,0.679754519155198,1.0,part-time,Advanced,married,0.2,0.3333333333333333,,0.5
82680,37,0.3235731843949098,0.5652173913043479,self-employed,Advanced,single,0.2,0.6666666666666666,,0.0
82681,46,0.19648500861189608,0.2898550724637681,self-employed,bachelor,married,0.4,0.6666666666666666,0.5,0.5
82682,40,0.44230029598167253,0.6376811594202899,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
82683,37,0.2433069681109011,0.2028985507246377,self-employed,bachelor,single,0.2,0.6666666666666666,0.5,0.0
82684,39,0.17307402886239356,0.463768115942029,part-time,bachelor,married,0.0,0.3333333333333333,0.5,0.5
82685,46,0.3712312503135399,0.37681159420289856,full-time,bachelor,married,0.0,0.0,0.5,0.5
82686,31,0.06939683282888245,0.5797101449275363,full-time,Some College,single,0.0,0.0,,0.0
82687,38,0.3478202705640373,0.4275362318840579,full-time,Advanced,single,0.0,0.0,,0.0
82688,46,0.2867845019314058,0.40579710144927533,full-time,bachelor,married,0.4,0.0,0.5,0.5
82689,36,0.725740372234578,0.572463768115942,full-time,Some College,single,0.0,0.0,,0.0
82690,48,0.3227370779752846,0.17391304347826086,full-time,Some College,single,0.0,0.0,,0.0
82691,28,0.0819384291232588,0.746376811594203,full-time,graduate,single,0.0,0.0,1.0,0.0
82692,32,0.40133108142004303,0.4130434782608696,full-time,graduate,single,0.0,0.0,1.0,0.0
82693,55,0.55851908830956,0.057971014492753624,full-time,graduate,married,0.4,0.0,1.0,0.5
82694,44,0.400494975000418,0.34057971014492755,part-time,graduate,divorced,0.2,0.3333333333333333,1.0,1.0
82695,51,0.1145465794886373,0.7318840579710146,part-time,graduate,married,0.2,0.3333333333333333,1.0,0.5
82696,36,0.6973127539673248,0.6884057971014493,part-time,graduate,married,0.2,0.3333333333333333,1.0,0.5
82697,36,0.2708984799585291,0.7028985507246378,full-time,high school,single,0.2,0.0,0.0,0.0
82698,30,0.37290346315279,0.15942028985507245,full-time,bachelor,married,0.4,0.0,0.5,0.5
82699,18,0.0,0.05072463768115942,full-time,Some College,single,0.2,0.0,,0.0
82700,25,0.1789267737997692,0.18115942028985507,full-time,high school,married,0.0,0.0,0.0,0.5
82701,65,0.5334358957208073,0.7173913043478262,full-time,bachelor,divorced,0.6000000000000001,0.0,0.5,1.0
82702,30,0.0,0.30434782608695654,full-time,Some College,single,0.0,0.0,,0.0
82703,50,0.25835688366415277,0.36231884057971014,full-time,bachelor,single,0.2,0.0,0.5,0.0
82704,46,0.16387685824651763,0.5434782608695653,contract,Some College,divorced,0.0,1.0,,1.0
82705,52,0.17474624170164374,0.5652173913043479,part-time,graduate,married,0.6000000000000001,0.3333333333333333,1.0,0.5
82706,48,0.45316967943679864,0.2608695652173913,full-time,bachelor,married,0.2,0.0,0.5,0.5
82707,29,0.0,0.3115942028985507,full-time,Some College,married,0.2,0.0,,0.5
82708,31,0.17558234812126886,0.3188405797101449,full-time,bachelor,single,0.0,0.0,0.5,0.0
82709,25,0.0,0.3333333333333333,full-time,bachelor,married,0.0,0.0,0.5,0.5
82710,55,0.19314058293339573,0.7173913043478262,self-employed,Some College,divorced,0.0,0.6666666666666666,,1.0
82711,26,0.16136853898764233,0.5652173913043479,full-time,Some College,single,0.4,0.0,,0.0
