customer_ref,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,default
77672,615030,5,2,2023,Email,REF0000,ACTIVE,0.2885578560240567,14,3,0,0,0
77673,598099,14,0,2020,Email,REF0000,ACT-2,-1.1818141808421023,8,1,0,1,0
77674,564340,8,6,2012,Email,REF0000,A01,-1.193307840579114,8,1,0,1,0
77675,638329,8,2,2017,Email,REF0000,A01,-0.03242528354565639,4,2,1,0,0
77676,594660,17,3,2016,Mail,REF0000,ACT-3,-0.14828131396913166,7,0,0,1,0
77677,641650,13,3,2022,Email,REF4467,ACT-2,-1.341370781930325,17,4,0,1,0
77678,579912,10,6,2012,Email,REF0000,ACT-3,1.2138058587152771,6,3,0,0,0
77679,547072,2,4,2022,Email,REF0000,A01,0.49744613136604054,7,1,1,1,0
77680,616052,8,6,2010,Phone,REF0000,ACTIVE,-0.6773078770406954,11,1,0,0,0
77681,556468,6,0,2023,Phone,REF0000,ACT-3,2.2722161668536676,6,3,1,0,0
77682,588158,21,3,2012,Email,REF0000,ACT-1,-0.15511908539720184,11,1,1,0,0
77683,618326,19,6,2018,Phone,REF0000,ACT-3,0.6856353997962383,5,1,1,1,0
77684,567733,0,2,2014,Email,REF4070,ACT-1,-1.393049974503219,15,3,1,0,0
77685,640210,10,4,2017,Phone,REF3373,A01,0.9384534058856715,7,1,0,0,0
77686,593921,14,4,2022,Phone,REF0000,ACTIVE,-0.9691345851416356,7,0,1,1,0
77687,605800,3,3,2012,Email,REF0000,A01,-1.3699714128418314,7,1,1,1,0
77688,591209,8,0,2019,Email,REF0000,A01,-0.5681735881054517,6,2,1,1,0
77689,584124,9,3,2021,Phone,REF6001,ACT-3,-0.8955630848289692,6,1,1,1,0
77690,609120,4,3,2016,Email,REF0000,ACT-3,-0.13429892596489437,5,0,1,0,0
77691,607652,20,6,2015,Email,REF3216,ACT-2,0.07563900987299535,6,1,1,1,0
77692,619886,22,3,2010,Email,REF0000,ACT-3,0.4460956859167214,11,2,1,0,0
77693,624731,18,0,2019,Phone,REF0000,ACT-1,-0.2967117992455718,3,2,1,0,1
77694,611650,21,2,2019,Email,REF0000,A01,0.018637907610007522,12,2,0,0,0
77695,605295,16,6,2021,Email,REF0000,ACTIVE,-1.6417370866981766,7,1,1,0,0
77696,612439,21,2,2022,Email,REF4482,ACT-2,-0.06369350386496758,13,0,0,1,0
77697,590758,7,6,2023,Email,REF0000,ACT-3,-0.5293062872108003,4,1,1,1,0
77698,618343,2,2,2013,Email,REF0000,ACT-3,-0.7135634678860767,11,0,1,0,0
77699,560647,12,2,2014,Email,REF9779,ACT-2,-0.9196443574815311,7,5,1,1,0
77700,626959,0,6,2010,Phone,REF0000,ACT-1,0.14477113274893944,7,1,1,1,0
77701,574006,5,6,2011,Phone,REF0000,ACT-3,-1.1061242197425483,6,1,1,1,0
77702,587087,0,6,2023,Mail,REF0000,ACT-1,0.8692125869596897,7,2,1,0,0
77703,615460,19,4,2010,Phone,REF0000,ACT-2,2.2257158462917292,8,1,1,1,0
77704,546869,6,3,2019,Phone,REF0000,ACT-2,-1.319310767394798,5,1,1,1,0
77705,565281,5,1,2023,Email,REF0000,A01,0.11698061543334573,15,2,0,0,0
77706,566778,9,3,2021,Phone,REF0000,ACT-1,1.1363384291695788,5,1,1,1,0
77707,626598,10,5,2017,Email,REF0000,ACT-1,0.56363236199746,8,1,1,1,0
77708,623254,10,5,2023,Email,REF0000,ACT-1,0.371701573803306,2,2,1,0,1
77709,580245,12,5,2010,Phone,REF1931,ACT-3,1.2412220384333221,3,2,1,0,0
77710,548476,1,6,2012,Mail,REF0000,ACT-3,-0.5611516909799078,8,2,0,0,0
77711,550428,7,6,2022,Phone,REF0000,ACTIVE,0.44934719147652435,5,0,1,0,0
77712,626290,9,2,2015,Email,REF8570,ACT-2,1.2431344495907075,11,4,1,0,0
77713,622804,8,4,2020,Email,REF0000,ACT-1,-0.5588028810303067,2,1,1,0,0
77714,552933,4,3,2023,Phone,REF0000,ACT-3,0.7140087483556318,7,2,0,1,0
77715,577631,5,4,2017,Email,REF0000,ACT-3,-1.6120330199960762,11,3,1,1,0
77716,596141,18,4,2022,Email,REF0000,ACT-3,-2.4379895299418837,9,1,1,0,0
77717,578160,23,2,2011,Email,REF6533,A01,-0.7840761746415966,6,3,1,1,0
77718,619867,19,0,2018,Phone,REF0000,A01,-1.0449724486893421,5,0,1,1,0
77719,571029,12,0,2013,Phone,REF0000,ACT-3,0.11848742166523762,10,5,0,0,0
77720,576108,18,1,2023,Email,REF0000,ACT-2,-0.32329847413044266,15,2,0,1,0
77721,618171,22,1,2014,Email,REF0000,ACTIVE,0.646355183930221,8,1,1,1,0
77722,574906,11,0,2011,Email,REF0000,ACT-2,1.792334425601273,11,0,0,1,0
77723,636394,12,0,2020,Phone,REF0000,ACT-3,0.5364401530170123,10,2,0,0,0
77724,568096,23,0,2018,Email,REF0000,ACTIVE,-0.8348948275226413,13,3,0,0,0
77725,638571,6,3,2023,Phone,REF0000,A01,0.5698729879360285,15,4,0,0,0
77726,572825,14,3,2018,Email,REF0000,ACTIVE,-0.38503882118300214,4,2,1,1,0
77727,608613,21,0,2015,Email,REF0000,A01,0.9214227013593546,9,0,1,1,0
77728,572133,20,3,2017,Phone,REF0000,A01,0.5452310698671466,9,2,0,0,0
77729,563039,16,0,2023,Phone,REF8400,ACTIVE,-0.7239060545623397,15,1,1,0,0
77730,581093,4,1,2021,Phone,REF0000,ACT-2,-1.9706728826532212,10,5,1,1,0
77731,596292,16,3,2017,Email,REF0000,ACT-3,0.6236868659382934,6,0,1,0,0
77732,556839,1,6,2011,Email,REF0000,ACT-1,-0.6274991902056339,7,1,0,1,0
77733,631072,14,3,2023,Phone,REF0000,ACT-2,1.5936230460477154,15,3,1,0,0
77734,638709,7,1,2023,Email,REF0000,ACT-2,0.7723488757859744,5,2,1,1,0
77735,622803,0,6,2019,Email,REF0000,ACT-3,0.6699495021069785,6,1,1,1,0
77736,577110,21,1,2017,Phone,REF0000,ACTIVE,0.16374077375081186,8,1,0,1,0
77737,642017,21,5,2010,Phone,REF0000,ACTIVE,-0.014203015341609762,2,3,1,1,0
77738,558619,20,6,2010,Email,REF5917,ACTIVE,0.14195709005168386,12,3,0,1,0
77739,641833,9,3,2019,Phone,REF0000,ACT-3,-0.26155320661963183,6,0,1,1,0
77740,595631,16,1,2014,Email,REF0000,ACT-3,-0.13518761408079744,16,4,0,1,0
77741,597278,11,3,2021,Email,REF0000,ACT-3,-1.9309881949419194,7,3,0,1,0
77742,582152,18,2,2011,Email,REF0000,ACT-2,-0.5274301006159036,11,4,1,1,0
77743,644027,16,6,2013,Email,REF0000,ACT-3,0.5451076858018256,4,1,1,1,0
77744,589541,21,6,2016,Phone,REF1184,ACTIVE,-0.516833266066696,8,3,1,1,0
77745,572948,10,5,2014,Mail,REF0000,ACTIVE,-0.16616156069720617,7,1,0,1,0
77746,570222,13,1,2016,Phone,REF0000,ACTIVE,0.9499650824263407,14,1,1,1,0
77747,600496,12,1,2015,Phone,REF0000,A01,-1.8607295228967997,15,1,0,1,0
77748,641343,17,5,2021,Phone,REF2307,ACTIVE,-1.142341318339753,9,3,1,1,0
77749,549230,16,3,2018,Email,REF0000,ACTIVE,-0.5790879038701132,14,3,0,1,0
77750,635790,13,5,2015,Email,REF0000,ACT-1,0.8435797478772193,10,6,1,0,0
77751,608132,21,5,2011,Email,REF0000,ACT-3,-0.30895940093492213,10,1,1,1,0
77752,637120,22,6,2023,Phone,REF0000,ACT-1,-0.36424600296442955,8,3,1,0,0
77753,567536,13,0,2010,Email,REF0000,ACTIVE,0.6050123756147157,14,0,0,0,0
77754,631676,2,2,2012,Email,REF0000,A01,-0.6224118188600795,7,1,1,1,0
77755,635014,12,5,2016,Email,REF0000,A01,-0.11015590544845288,5,2,1,0,0
77756,614556,16,6,2012,Phone,REF0000,ACT-3,0.02917844190079594,15,1,0,1,0
77757,630365,4,3,2014,Phone,REF0000,ACT-3,0.15477037248235595,9,0,0,1,0
77758,548744,3,1,2013,Phone,REF0000,ACTIVE,0.9824662550620464,6,0,1,1,0
77759,576137,1,6,2023,Email,REF9708,ACT-2,1.6203027918283175,9,2,0,1,0
77760,586354,16,3,2020,Phone,REF3622,ACT-1,-0.18851245959622145,2,1,1,0,0
77761,625052,0,3,2014,Email,REF0000,ACT-3,-0.358709698525135,10,3,0,1,0
77762,583749,23,4,2012,Email,REF0000,A01,1.2294006264644215,11,1,1,0,0
77763,546676,4,2,2010,Mail,REF0000,ACT-2,1.0801690617551558,8,0,1,1,0
77764,605594,11,1,2014,Email,REF0000,ACT-2,-1.7237058988682075,8,4,0,1,0
77765,569541,3,0,2014,Phone,REF0000,ACT-2,-0.5362266750266197,6,2,1,0,0
77766,575895,7,5,2014,Email,REF0000,ACT-3,-0.1164432263006028,11,3,0,0,0
77767,585302,14,4,2016,Mail,REF0000,ACT-2,-0.13915337661547478,11,3,1,1,0
77768,552792,9,6,2023,Mail,REF0000,ACT-2,-0.30372444084618305,8,5,1,1,0
77769,576940,11,2,2023,Email,REF0000,A01,-0.591779276655761,14,0,1,1,0
77770,635990,21,3,2016,Phone,REF0000,ACT-2,-1.521496019642431,8,2,0,0,0
77771,630469,1,4,2023,Email,REF0000,A01,0.3295819318084082,16,1,1,0,0
77772,562415,6,1,2018,Email,REF0000,ACTIVE,1.3949663023482155,5,1,1,1,0
77773,562720,14,1,2023,Email,REF0000,A01,-0.263546932337096,7,3,1,1,0
77774,608264,17,2,2022,Email,REF0000,ACTIVE,-0.48710124024227264,11,4,0,1,0
77775,568602,19,1,2017,Phone,REF0000,ACT-3,-1.0955872758209046,5,1,1,0,0
77776,574774,21,4,2018,Email,REF0000,ACT-3,-0.8250166019993111,6,4,1,1,0
77777,587461,9,5,2013,Email,REF0000,ACT-1,2.321850266945246,8,2,0,0,0
77778,593382,1,2,2022,Phone,REF0000,ACT-3,1.0309732495800432,8,1,1,0,0
77779,578571,16,4,2021,Email,REF0000,ACTIVE,1.3002936744046885,8,2,1,1,0
77780,554184,0,0,2013,Email,REF6005,ACTIVE,-0.5791837189066842,7,3,1,1,0
77781,608384,12,1,2019,Email,REF0000,ACT-1,0.5928153519955508,14,5,1,0,0
77782,612013,18,5,2013,Email,REF0000,ACTIVE,0.47942848966492413,11,4,0,0,1
77783,574715,12,0,2010,Email,REF0000,A01,-0.9583759694347631,21,4,1,1,0
77784,630174,5,3,2023,Email,REF0000,A01,-0.8799793155309344,7,1,1,1,0
77785,626559,23,4,2016,Mail,REF0000,ACT-2,-0.22864701307478758,7,1,1,1,0
77786,559888,7,4,2021,Phone,REF0000,ACT-2,-0.5023978639267219,10,6,1,1,0
77787,554811,11,0,2015,Phone,REF0000,ACT-2,1.5651044385430584,2,4,1,0,0
77788,583709,5,5,2012,Phone,REF9292,ACT-3,-0.672835225543538,22,5,0,1,0
77789,573915,7,4,2021,Phone,REF9689,ACT-3,0.22243181686962146,6,4,0,1,0
77790,576016,7,1,2010,Email,REF0000,A01,-2.007663189898587,10,0,0,0,0
77791,642818,21,3,2017,Mail,REF2079,ACT-2,-0.8975179307306949,6,2,1,0,1
77792,598933,16,0,2013,Phone,REF0000,ACT-1,-0.29325200129601453,11,2,1,1,0
77793,622359,21,1,2023,Email,REF0000,ACT-3,-0.689978246346858,2,1,1,0,0
77794,615401,8,6,2023,Email,REF6889,ACT-2,-0.4381554870843957,9,3,0,0,0
77795,563444,21,1,2014,Email,REF0000,ACT-2,-0.022275005777420927,9,3,1,1,0
77796,626637,7,2,2011,Email,REF0000,ACT-1,-0.6077656382233173,5,0,1,1,0
77797,631524,23,0,2022,Phone,REF0000,A01,-2.2006028070701746,4,3,1,1,0
77798,628408,23,0,2014,Phone,REF0000,ACTIVE,0.5606593115173476,12,1,1,1,0
77799,607839,10,1,2017,Email,REF0000,ACTIVE,-0.5724669089048025,2,1,0,1,0
77800,588850,21,3,2019,Phone,REF0000,ACT-2,0.435049000405084,7,1,0,1,0
77801,573146,13,6,2017,Email,REF0000,ACT-2,-0.6647997474424453,7,4,1,1,0
77802,601877,4,3,2011,Phone,REF4473,ACT-3,-0.47985371683551353,9,1,0,1,0
77803,554079,22,6,2013,Email,REF0000,ACT-1,-0.4294179889667195,7,2,1,0,0
77804,578912,19,5,2015,Email,REF0000,ACT-3,0.18531054777313924,16,0,0,0,0
77805,628427,3,4,2014,Mail,REF2821,ACT-1,1.0258589825257107,14,1,0,1,0
77806,621766,9,6,2023,Phone,REF0000,ACT-2,0.5600791220946122,4,0,1,1,0
77807,593903,15,1,2015,Email,REF6875,ACT-3,0.2136960415738753,5,2,0,0,0
77808,605012,17,0,2014,Phone,REF0000,ACTIVE,0.23407543999063576,10,1,0,1,0
77809,629670,23,3,2022,Phone,REF0000,ACTIVE,-0.7357866760198518,7,2,0,0,0
77810,548268,15,1,2018,Email,REF0000,ACTIVE,0.152959963243458,10,0,1,1,1
77811,579874,22,2,2014,Email,REF3999,ACT-3,-0.4774129690978407,9,4,0,1,1
77812,590717,0,2,2019,Email,REF0000,ACT-3,-1.3857912652146316,5,4,1,1,0
77813,599983,2,5,2023,Email,REF0000,A01,0.5409915350836682,9,1,1,1,0
77814,579636,1,4,2011,Email,REF0000,ACT-2,-0.6930510737862485,3,2,1,1,0
77815,570450,4,4,2021,Phone,REF0000,ACT-1,-0.022711891402288416,5,4,1,0,0
77816,641943,8,3,2021,Email,REF0000,ACT-1,0.5504150823574683,13,2,1,1,0
77817,580610,2,1,2012,Email,REF2402,ACT-2,-0.08573515121564718,5,3,0,0,0
77818,618901,23,3,2018,Phone,REF0000,A01,1.399677729439254,9,0,1,1,0
77819,613300,7,2,2015,Phone,REF9776,A01,-1.2086128678562864,23,5,0,1,0
77820,620104,13,1,2014,Phone,REF0000,A01,-0.48349634650537576,4,2,1,0,0
77821,588342,23,1,2012,Email,REF0000,A01,-1.2889210561632474,12,1,0,1,0
77822,620958,20,2,2021,Phone,REF0000,ACT-2,0.6113087164732218,10,2,0,1,0
77823,564507,10,2,2011,Mail,REF0000,A01,0.2616451787923879,4,2,1,0,0
77824,606835,6,1,2018,Mail,REF8299,ACT-3,-0.5012382834159612,14,4,1,0,0
77825,629544,0,1,2022,Email,REF1217,ACT-2,1.4272984317446267,4,2,1,1,0
77826,588341,7,4,2016,Phone,REF0000,A01,1.9247690693827413,5,1,1,0,0
77827,608083,23,2,2015,Phone,REF7301,ACTIVE,-0.13586210559457373,9,3,1,1,0
77828,549041,17,5,2016,Email,REF0000,ACT-2,-0.44284245082068424,11,3,1,1,0
77829,544939,6,4,2010,Phone,REF0000,ACT-1,-0.3965320148538059,10,2,1,1,0
77830,622761,1,6,2011,Phone,REF3756,ACT-3,-0.0450149653954776,9,1,1,0,0
77831,619838,14,6,2010,Phone,REF0000,ACT-1,-0.2483546575235416,12,2,1,1,0
77832,555115,5,6,2010,Email,REF0000,ACTIVE,-1.143250058929477,8,2,1,0,0
77833,589356,17,2,2021,Email,REF1536,ACT-2,2.2563692520433944,10,2,1,1,0
77834,592705,11,2,2015,Email,REF0000,ACT-3,0.9138644849020868,8,4,1,1,0
77835,626872,0,4,2019,Phone,REF0000,ACT-1,-0.22633265760672427,10,4,0,1,0
77836,589834,3,5,2016,Email,REF0000,ACT-1,-0.008076739232005716,6,4,0,1,0
77837,561830,8,2,2010,Phone,REF0000,ACT-3,0.6918135383501498,4,2,1,1,0
77838,567484,4,1,2017,Phone,REF0000,ACT-3,0.3501808965713853,4,1,1,1,0
77839,578326,13,3,2014,Email,REF0000,ACT-2,-1.3924865579620715,11,1,1,1,0
77840,639015,10,6,2010,Email,REF0000,ACTIVE,-0.6309638579642839,2,0,1,0,0
77841,571885,22,2,2021,Phone,REF0000,ACT-2,0.5148029267243109,8,1,1,0,0
77842,616623,1,6,2021,Phone,REF2310,ACT-3,0.13273832889357054,7,3,0,1,0
77843,550667,8,4,2010,Email,REF0000,ACT-1,1.017093482156587,11,0,1,1,0
77844,642013,21,4,2013,Phone,REF6480,ACT-3,-1.441652852390581,5,1,1,0,0
77845,554742,11,5,2017,Mail,REF0000,ACTIVE,-0.48226228092704126,14,2,1,1,0
77846,553305,5,0,2022,Mail,REF0000,ACT-2,-0.30726424834400584,9,0,1,1,0
77847,553633,16,1,2015,Email,REF9905,ACT-2,0.12988051168209447,19,5,1,1,0
77848,607504,10,2,2013,Phone,REF0000,ACT-2,-1.340695222510916,12,3,0,0,0
77849,642296,2,0,2019,Phone,REF0000,ACT-3,1.1624587822330952,10,0,1,1,0
77850,620201,11,0,2012,Phone,REF0000,ACT-1,1.4951109725900218,7,1,1,1,0
77851,625979,23,4,2017,Email,REF0000,ACT-3,-0.08227604891377516,7,1,1,1,0
77852,574702,23,2,2015,Email,REF5950,A01,-1.0720883664440708,10,1,1,0,0
77853,626680,14,1,2010,Email,REF0000,ACTIVE,1.0570271634805655,5,4,1,1,0
77854,621630,10,6,2016,Phone,REF0000,ACTIVE,-0.9883194910508706,11,2,1,1,0
77855,576107,5,5,2021,Email,REF0000,ACTIVE,0.40344325686528465,22,3,1,1,0
77856,626193,23,4,2022,Phone,REF0000,A01,0.32466545755969467,15,5,0,1,0
77857,573039,5,4,2022,Phone,REF0000,ACT-2,-0.996442748470074,12,2,1,1,0
77858,560524,13,3,2012,Email,REF0000,ACTIVE,0.3483451850301681,6,3,0,1,0
77859,549491,18,4,2021,Phone,REF0000,ACTIVE,-0.016426676482788102,2,1,1,1,0
77860,572417,21,4,2020,Phone,REF0000,ACTIVE,-0.9765218266529735,5,1,1,1,0
77861,606220,3,3,2014,Email,REF0000,ACT-3,-0.5057471068440058,11,2,1,1,0
77862,561343,3,6,2012,Phone,REF0000,ACT-3,-0.7161931492135679,4,2,0,0,1
77863,624304,5,0,2013,Email,REF0000,ACT-1,-0.7643635136369039,6,1,1,1,0
77864,602505,2,1,2021,Email,REF0000,ACT-1,1.1897723008595291,11,4,0,0,0
77865,592881,10,2,2010,Email,REF3731,ACTIVE,0.42760836816882375,3,2,1,1,0
77866,557767,15,0,2020,Email,REF0000,ACTIVE,-1.1968467320205571,8,4,1,1,0
77867,583113,23,1,2010,Email,REF5639,ACT-3,-0.813008535677784,7,1,0,0,0
77868,606516,9,0,2013,Email,REF0000,ACT-2,1.4897468704315209,11,1,1,1,0
77869,548921,15,3,2013,Email,REF1404,A01,1.575164664099187,10,0,1,1,0
77870,573649,10,0,2012,Email,REF0000,ACT-3,0.2951169331073935,12,2,0,1,0
77871,563599,22,0,2022,Email,REF0000,ACT-2,-0.6728657749812164,25,4,0,1,0
77872,560450,20,6,2014,Phone,REF0000,ACT-1,-0.7056896281811366,13,3,1,1,0
77873,626252,19,3,2022,Email,REF0000,A01,-0.21272801841565328,7,2,0,1,0
77874,643014,4,5,2023,Email,REF9843,ACT-3,0.5199069016318456,13,3,1,1,0
77875,550121,2,2,2017,Phone,REF0000,ACT-2,1.674518180704058,11,2,1,1,0
77876,626478,10,0,2018,Email,REF0000,ACTIVE,0.7131936869406034,16,2,0,1,0
77877,642082,20,1,2012,Email,REF1643,A01,0.7346156772106283,3,3,1,1,0
77878,572964,0,1,2011,Email,REF0000,A01,-0.4056218037036797,6,3,1,1,0
77879,634450,18,5,2010,Phone,REF0000,ACT-2,0.5437525903049459,12,3,0,1,0
77880,606868,11,5,2017,Phone,REF0000,ACT-3,0.15718997070869264,14,1,1,1,0
77881,582309,18,3,2013,Email,REF0000,ACT-3,0.7838845701047409,7,1,1,0,0
77882,576426,5,5,2010,Email,REF0000,ACT-1,0.6578748305413672,7,6,1,1,0
77883,579122,3,3,2010,Email,REF0000,ACTIVE,-1.5951338425984876,9,2,1,1,0
77884,579506,21,6,2022,Email,REF6462,ACT-3,-1.1870473252117433,8,2,1,1,0
77885,629179,17,4,2015,Phone,REF1971,A01,-0.6714887774289824,6,1,1,1,0
77886,572722,17,5,2012,Email,REF0000,A01,0.4558974705361775,10,1,1,1,0
77887,559056,15,2,2023,Email,REF3260,ACT-3,-0.20710685038613683,6,3,1,1,0
77888,610285,20,0,2015,Email,REF0000,ACTIVE,0.26055999940297075,12,5,1,0,0
77889,548279,2,4,2021,Email,REF3696,ACT-1,-0.5399565026995363,9,2,1,1,0
77890,572018,22,2,2012,Email,REF0000,ACT-1,1.2721994369696015,7,1,1,0,0
77891,545197,16,1,2017,Phone,REF0000,ACT-1,-0.2363708924233088,16,2,0,1,0
77892,643710,8,5,2021,Email,REF3239,ACTIVE,0.7993178329575369,5,1,1,0,0
77893,580013,21,6,2012,Email,REF0000,ACTIVE,1.8976658894912637,12,3,1,0,0
77894,551960,7,3,2014,Mail,REF8449,A01,1.0329048076490115,17,2,1,0,0
77895,643213,17,0,2021,Email,REF0000,ACT-3,0.014157466270792984,7,0,1,0,0
77896,611677,22,3,2017,Phone,REF0000,ACT-1,-0.7369715169566097,10,1,0,1,0
77897,631508,15,6,2019,Email,REF0000,ACT-3,-0.3224041090328235,7,3,0,1,0
77898,613137,8,0,2018,Email,REF0000,ACT-1,-0.2171155153967712,20,2,0,1,0
77899,632145,21,6,2014,Email,REF7923,ACT-2,0.21727961307355237,7,4,0,0,0
77900,573197,10,1,2020,Phone,REF0000,ACT-2,-0.8032536037532304,7,1,1,1,0
77901,590075,3,0,2021,Phone,REF0000,ACT-3,1.7260625166259356,7,0,1,1,0
77902,608206,9,0,2018,Phone,REF0000,A01,1.2262243173437106,14,4,0,1,0
77903,563766,5,4,2018,Phone,REF0000,ACT-2,0.36662627478242715,12,2,1,1,0
77904,604008,20,4,2012,Phone,REF6021,A01,0.5194421576021663,13,1,0,0,0
77905,613350,14,0,2021,Email,REF0000,ACTIVE,-1.1253681964122704,5,0,1,0,0
77906,586506,14,4,2012,Phone,REF0000,A01,0.1412554213421424,7,3,1,0,1
77907,613143,21,1,2011,Email,REF0000,A01,0.8123436699378352,7,3,1,1,0
77908,606733,21,6,2010,Phone,REF8097,ACTIVE,0.6633902561313242,5,2,1,1,0
77909,562810,20,6,2012,Email,REF0000,ACT-1,-0.08756442997845264,7,1,1,1,0
77910,611506,18,3,2020,Phone,REF0000,ACT-3,-1.8957993426828843,8,1,1,0,0
77911,624662,5,1,2019,Email,REF7327,ACT-2,-0.02737772523952982,8,2,0,0,1
77912,577579,14,3,2020,Email,REF0000,ACTIVE,0.8625508224405323,11,2,1,0,0
77913,608533,7,5,2014,Mail,REF0000,A01,0.8453282626880774,11,1,1,0,0
77914,569999,4,6,2015,Mail,REF9920,A01,1.553431936860286,8,3,1,1,0
77915,640752,15,4,2015,Phone,REF0000,ACTIVE,-1.1723316685299716,5,1,0,1,0
77916,556678,4,1,2018,Email,REF0000,ACTIVE,0.23623902911142097,10,1,1,0,0
77917,605289,7,3,2020,Phone,REF0000,A01,-0.05786746092799645,5,5,0,0,0
77918,638791,0,2,2018,Phone,REF0000,ACTIVE,-0.6473589381155845,12,3,1,0,0
77919,558370,8,2,2012,Mail,REF0000,ACT-3,-0.9926041599535873,11,2,0,1,0
77920,585839,20,0,2020,Phone,REF0000,A01,0.47161535742970073,8,2,1,1,0
77921,627301,5,2,2016,Email,REF0000,ACTIVE,-1.7128156659421965,3,5,1,0,1
77922,561156,7,5,2018,Phone,REF0000,ACTIVE,0.3708451766564859,7,3,1,1,0
77923,610678,15,6,2017,Email,REF0000,ACT-2,-0.08488742283316066,4,1,1,0,0
77924,568479,9,6,2013,Email,REF0000,A01,-2.219259814829147,8,3,1,1,0
77925,608196,5,3,2014,Phone,REF0000,ACT-3,-0.790178714991111,10,1,1,1,0
77926,605891,5,2,2020,Email,REF0000,A01,-1.0624842440048061,12,2,1,1,0
77927,611384,20,4,2020,Phone,REF0000,ACTIVE,-1.5805477199936457,4,2,1,0,0
77928,545477,1,1,2019,Email,REF0000,A01,-1.2993511820805947,6,2,1,1,0
77929,579901,21,6,2014,Mail,REF8261,ACT-2,-0.908416853401254,3,6,1,1,0
77930,597013,19,2,2017,Email,REF0000,ACT-1,-0.15842597160577762,9,4,0,0,0
77931,612673,13,3,2016,Email,REF7718,ACT-1,-0.00026263198188269184,5,2,1,0,0
77932,615265,15,3,2019,Email,REF0000,ACT-2,0.9782686316496615,4,4,1,1,0
77933,548563,6,5,2020,Email,REF0000,ACT-2,-0.6473351226030045,6,1,0,1,0
77934,631414,6,4,2022,Phone,REF9238,ACT-2,0.028780870759469227,7,2,1,0,0
77935,600671,7,0,2010,Email,REF0000,ACT-3,1.724693998346831,5,1,1,0,0
77936,592295,9,3,2022,Email,REF0000,ACTIVE,-0.9996572489147919,12,1,0,1,0
77937,636261,19,2,2016,Phone,REF2112,ACT-1,-0.06721238610693879,11,3,0,1,0
77938,563129,19,2,2018,Email,REF7727,ACT-1,1.804045613761114,6,1,1,0,0
77939,601774,15,3,2016,Email,REF0000,ACT-1,0.017540954455024103,5,2,1,0,0
77940,581536,6,2,2021,Phone,REF0000,ACT-3,0.13571015987070711,13,0,1,0,0
77941,623544,18,6,2021,Email,REF0000,ACT-2,0.41190791605187593,18,0,0,0,0
77942,591382,16,1,2018,Mail,REF0000,ACT-3,-0.74559113768375,6,0,1,0,0
77943,623909,6,1,2021,Email,REF6738,ACTIVE,-1.1501989605436977,11,1,1,1,0
77944,602026,4,4,2015,Phone,REF0000,ACT-3,1.2427086644851901,9,2,1,1,0
77945,643264,16,3,2011,Email,REF0000,ACT-3,1.0195189921470482,6,0,1,0,1
77946,594997,15,0,2011,Email,REF0000,ACT-3,0.6094812519263731,7,2,1,1,0
77947,592355,5,2,2014,Email,REF0000,ACT-3,-0.49554591199692716,8,1,0,0,0
77948,604145,2,6,2020,Phone,REF0000,ACTIVE,0.39434917013967286,12,2,0,1,0
77949,611395,20,0,2020,Email,REF0000,ACTIVE,-0.22233670273648562,3,2,0,1,0
77950,596740,20,0,2023,Email,REF0000,ACTIVE,1.1299539901218991,8,1,0,0,0
77951,582252,9,3,2013,Phone,REF0000,ACT-3,-0.009237428383532172,13,2,0,0,0
77952,566878,4,1,2012,Phone,REF0000,ACT-2,-0.6615797007969296,7,1,1,1,0
77953,584554,19,4,2011,Email,REF0000,ACT-1,0.10870953622728441,6,3,1,1,0
77954,615877,4,0,2019,Email,REF0000,ACTIVE,0.55520133932888,10,2,1,1,0
77955,641205,21,3,2010,Email,REF0000,ACTIVE,-0.1090008553033461,8,2,1,0,0
77956,612415,11,5,2015,Phone,REF0000,ACT-3,1.4706776300841058,3,2,1,0,0
77957,570229,16,4,2012,Mail,REF0000,ACT-2,1.9202636304838734,7,2,1,0,0
77958,596991,11,1,2021,Mail,REF0000,A01,0.12336352633930876,8,1,1,1,0
77959,605100,23,2,2020,Phone,REF0000,ACT-1,0.536145967257088,14,3,1,0,0
77960,638716,18,1,2021,Phone,REF0000,ACTIVE,-0.685503697560622,4,3,1,1,0
77961,615267,18,6,2022,Email,REF0000,ACTIVE,-0.23667725111341897,5,2,0,1,1
77962,597633,18,0,2014,Email,REF0000,A01,-1.9433474744663901,6,2,1,1,0
77963,609145,13,6,2020,Phone,REF0000,A01,-2.0119841304838397,7,4,0,1,0
77964,583275,19,2,2022,Email,REF0000,ACT-2,0.4921115414832042,18,3,0,1,0
77965,565133,12,5,2021,Phone,REF0000,ACT-3,0.15987048117659575,12,5,1,1,0
77966,641701,20,2,2011,Email,REF0000,ACT-1,0.5666733931934058,4,4,1,1,0
77967,595244,17,5,2016,Email,REF0000,A01,1.7270406773260873,8,2,1,1,0
77968,545778,20,4,2019,Email,REF0000,ACT-3,-0.1665795581886728,23,0,0,0,0
77969,634727,14,5,2013,Phone,REF0000,ACT-3,-0.9549416064463717,8,2,0,0,0
