cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
87090.0,31,48600,3.0,Full-time,Bachelor,Single,3
87091.0,51,56900,4.9,self emp,High School,Married,2
87092.0,34,20000,9.3,full-time,High School,Divorced,5
87093.0,42,65000,5.5,full-time,High School,Divorced,1
87094.0,46,127400,5.4,contractor,Some College,Married,1
87095.0,36,136100,1.2,Full-time,Some College,Single,1
87096.0,36,20000,7.2,fulltime,High School,Married,1
87097.0,43,20000,8.1,full-time,Bachelor,Married,1
87098.0,29,63400,9.7,contract,Some College,Married,0
87099.0,33,20000,10.4,fulltime,High School,Single,2
87100.0,48,22200,3.1,Full-time,Bachelor,Single,0
87101.0,22,27300,0.5,Full-time,High School,Married,0
87102.0,44,22600,5.4,Full-time,High School,Married,2
87103.0,33,61700,3.8,ft,Bachelor,Married,1
87104.0,31,34600,11.4,fulltime,High School,Single,1
87105.0,36,32000,4.6,Full-time,Bachelor,Married,2
87106.0,32,73800,10.7,ft,Graduate,Married,0
87107.0,26,61200,5.7,ft,High School,Married,5
87108.0,33,36500,5.3,full-time,Some College,Single,0
87109.0,45,36300,3.8,ft,Some College,Married,2
87110.0,19,20000,1.6,full-time,High School,Single,1
87111.0,49,30100,4.1,Full-time,High School,Divorced,0
87112.0,45,20000,5.1,Full-time,Some College,Divorced,0
87113.0,46,139602,11.1,Full-time,Graduate,Married,0
87114.0,39,60300,11.1,Full-time,Graduate,Married,1
87115.0,30,31300,7.8,Full-time,High School,Single,0
87116.0,43,50900,4.1,ft,High School,Single,1
87117.0,19,20000,1.8,fulltime,High School,Single,1
87118.0,47,34000,6.4,Full-time,Advanced,Married,2
87119.0,47,24100,5.0,fulltime,High School,Married,0
87120.0,27,20000,3.4,full-time,High School,Married,3
87121.0,50,20000,2.1,fulltime,High School,Married,4
87122.0,41,93000,8.6,fulltime,Advanced,Married,3
87123.0,18,20000,0.2,ft,High School,Single,1
87124.0,38,47500,2.0,ft,High School,Single,0
87125.0,24,23000,6.5,fulltime,High School,Married,2
87126.0,36,20000,1.4,ft,High School,Single,2
87127.0,37,28900,9.3,ft,Bachelor,Married,1
87128.0,52,22000,2.3,self-employed,High School,Divorced,0
87129.0,46,104200,6.7,ft,Graduate,Divorced,1
87130.0,33,45900,2.8,Full-time,Some College,Married,0
87131.0,22,20000,4.1,Full-time,Graduate,Single,0
87132.0,32,41400,7.9,contractor,Bachelor,Married,2
87133.0,24,72600,6.3,fulltime,Graduate,Single,1
87134.0,30,55100,12.2,fulltime,Some College,Married,1
87135.0,34,22700,8.2,self employed,High School,Single,1
87136.0,58,36200,4.0,fulltime,Some College,Married,2
87137.0,50,37800,1.3,Full-time,Some College,Married,4
87138.0,49,117900,4.4,Full-time,Advanced,Married,1
87139.0,52,79100,6.4,full-time,Some College,Married,1
87140.0,47,96700,2.7,ft,Graduate,Single,1
87141.0,45,48900,1.9,self employed,Some College,Married,0
87142.0,32,55400,4.7,Full-time,Bachelor,Single,1
87143.0,31,88300,5.3,fulltime,Graduate,Married,3
87144.0,32,47300,4.6,self-employed,Bachelor,Married,0
87145.0,43,50900,8.8,self-employed,Graduate,Married,0
87146.0,28,52300,3.5,full-time,Some College,Single,1
87147.0,41,43800,7.4,self employed,Graduate,Single,1
87148.0,47,41200,5.7,contractor,High School,Divorced,1
87149.0,49,56500,5.3,Full-time,Bachelor,Married,2
87150.0,28,20000,5.0,Full-time,High School,Married,3
87151.0,31,67100,7.4,full-time,Some College,Married,1
87152.0,53,46900,9.0,fulltime,Graduate,Married,2
87153.0,48,58900,6.5,Full-time,Some College,Married,2
87154.0,63,20600,4.9,fulltime,Advanced,Married,2
87155.0,30,36600,10.3,fulltime,Bachelor,Married,0
87156.0,33,20000,9.3,contract,High School,Married,2
87157.0,40,25000,10.2,contract,High School,Married,0
87158.0,18,20000,0.3,part-time,High School,Single,2
87159.0,33,53200,3.8,contract,Bachelor,Married,1
87160.0,39,121000,0.3,self emp,Bachelor,Divorced,0
87161.0,48,128100,9.3,self employed,Graduate,Married,1
87162.0,50,72300,1.5,fulltime,High School,Single,2
87163.0,49,45500,5.1,Full-time,Some College,Single,0
87164.0,33,46200,3.5,fulltime,Some College,Married,2
87165.0,41,98700,2.7,fulltime,Graduate,Married,2
87166.0,42,63500,11.6,part time,High School,Married,1
87167.0,25,36500,6.7,Full-time,Bachelor,Married,1
87168.0,38,24400,5.6,Full-time,High School,Single,2
87169.0,28,44300,6.1,full-time,Advanced,Married,0
87170.0,43,28700,1.5,Full-time,High School,Single,2
87171.0,37,96100,7.7,contract,Bachelor,Single,4
87172.0,31,37100,7.0,Full-time,High School,Married,0
87173.0,33,39800,2.5,self employed,Bachelor,Married,3
87174.0,50,46900,0.8,fulltime,Some College,Married,1
87175.0,52,21800,3.4,self employed,Some College,Married,1
87176.0,57,59600,4.8,fulltime,Bachelor,Married,0
87177.0,27,37700,1.6,full-time,Graduate,Married,0
87178.0,44,55000,5.4,full-time,Graduate,Single,1
87179.0,52,24500,1.7,Full-time,High School,Married,0
87180.0,20,48300,2.8,Full-time,Some College,Single,1
87181.0,44,91800,1.3,ft,Some College,Married,3
87182.0,27,76500,9.0,full-time,Bachelor,Married,2
87183.0,31,20000,4.8,ft,Bachelor,Divorced,0
87184.0,26,28600,3.7,Full-time,High School,Married,1
87185.0,34,63900,4.7,self-employed,Bachelor,Married,2
87186.0,37,45100,8.5,Full-time,Bachelor,Single,2
87187.0,19,31600,0.2,self-employed,Bachelor,Single,0
87188.0,49,115300,6.2,Full-time,Some College,Married,2
87189.0,48,67800,4.7,contract,Advanced,Divorced,0
87190.0,32,36400,9.0,self employed,Graduate,Single,0
87191.0,34,31800,8.4,part-time,Bachelor,Married,1
87192.0,25,33200,4.3,contract,Some College,Married,1
87193.0,26,20000,6.4,Full-time,Some College,Single,3
87194.0,34,20000,11.2,self employed,Some College,Divorced,1
87195.0,51,41500,4.2,Full-time,Graduate,Divorced,0
87196.0,30,39200,8.9,Full-time,Bachelor,Single,0
87197.0,21,20000,3.4,Full-time,Some College,Married,2
87198.0,46,27900,10.0,self employed,High School,Married,1
87199.0,33,87400,1.7,part-time,Graduate,Married,1
87200.0,51,91200,7.3,fulltime,Advanced,Married,1
87201.0,34,39300,6.2,part-time,Bachelor,Married,2
87202.0,45,39300,9.6,full-time,Bachelor,Married,2
87203.0,35,32500,9.5,ft,High School,Married,3
87204.0,50,20000,3.4,Full-time,High School,Married,0
87205.0,19,20000,1.3,Full-time,High School,Single,1
87206.0,28,20000,9.0,full-time,High School,Divorced,0
87207.0,34,20000,12.8,Full-time,Some College,Divorced,0
87208.0,43,52500,6.9,Full-time,Graduate,Married,1
87209.0,21,78800,3.9,contract,Bachelor,Single,2
87210.0,38,95900,5.6,self emp,Bachelor,Married,1
87211.0,34,31200,3.2,self employed,Some College,Single,0
87212.0,42,51300,3.6,Full-time,Bachelor,Divorced,3
87213.0,42,25300,5.1,Full-time,High School,Married,0
87214.0,38,46600,9.9,Full-time,High School,Married,2
87215.0,43,78400,8.4,ft,Some College,Married,1
87216.0,29,22600,2.1,self emp,Graduate,Married,1
87217.0,50,20000,2.5,Full-time,High School,Married,1
87218.0,46,45600,14.0,fulltime,Graduate,Married,4
87219.0,22,35500,0.7,full-time,Some College,Single,0
87220.0,31,41600,1.7,ft,Graduate,Married,1
87221.0,30,25600,8.8,Full-time,Bachelor,Married,1
87222.0,65,35400,9.9,fulltime,Some College,Divorced,2
87223.0,59,82300,6.3,Full-time,Graduate,Married,2
87224.0,25,20000,5.2,Full-time,Some College,Divorced,0
87225.0,35,53400,0.8,fulltime,High School,Married,2
87226.0,19,28600,1.8,ft,High School,Single,2
87227.0,23,47200,5.7,Full-time,High School,Single,0
87228.0,37,67500,2.7,self employed,Advanced,Single,1
87229.0,38,69600,11.2,fulltime,Advanced,Single,0
87230.0,23,39300,5.3,Full-time,Advanced,Single,0
87231.0,54,65100,7.3,Full-time,Advanced,Divorced,0
87232.0,49,75700,4.0,self employed,Bachelor,Married,1
87233.0,34,101000,5.9,ft,Graduate,Married,0
87234.0,34,49900,6.6,Full-time,High School,Single,0
87235.0,31,52900,13.2,ft,Bachelor,Single,1
87236.0,41,26000,3.4,Full-time,Some College,Single,1
87237.0,30,36700,3.1,self employed,Graduate,Married,4
87238.0,24,49600,5.2,Full-time,Some College,Single,0
87239.0,34,60900,4.0,Full-time,High School,Married,1
87240.0,48,36600,3.0,self emp,Some College,Single,0
87241.0,38,39200,0.4,part-time,Bachelor,Divorced,0
87242.0,56,62100,2.3,full-time,Advanced,Single,2
87243.0,21,64800,3.7,full-time,Graduate,Single,2
87244.0,34,55400,1.2,Full-time,Bachelor,Married,2
87245.0,41,81000,8.9,fulltime,Some College,Divorced,1
87246.0,34,34600,2.0,ft,Some College,Married,2
87247.0,23,28500,5.4,ft,Bachelor,Single,1
87248.0,26,23300,2.1,contractor,High School,Married,1
87249.0,23,21400,3.3,part time,Some College,Single,1
87250.0,51,78900,0.8,fulltime,Graduate,Divorced,1
87251.0,47,134900,4.8,self emp,Graduate,Married,3
87252.0,20,49700,2.2,ft,Bachelor,Single,0
87253.0,36,32600,2.6,fulltime,Some College,Married,1
87254.0,55,20000,8.5,fulltime,High School,Divorced,3
87255.0,38,42900,5.2,Full-time,Bachelor,Married,0
87256.0,39,20000,6.9,full-time,High School,Married,1
87257.0,46,39000,3.6,Full-time,High School,Divorced,0
87258.0,41,37900,1.9,Full-time,Graduate,Married,0
87259.0,37,48800,0.7,fulltime,Some College,Married,0
87260.0,52,98700,1.8,Full-time,Graduate,Married,3
87261.0,40,30400,7.6,ft,Bachelor,Married,1
87262.0,40,83400,7.8,part-time,High School,Married,3
87263.0,32,20000,6.6,fulltime,Some College,Married,3
87264.0,26,23300,3.8,fulltime,High School,Married,0
87265.0,58,28200,0.9,Full-time,Graduate,Married,3
87266.0,39,44200,8.2,Full-time,Bachelor,Married,2
87267.0,51,41900,1.2,Full-time,Bachelor,Single,1
87268.0,41,128300,6.5,fulltime,Graduate,Married,0
87269.0,23,20000,5.5,full-time,Some College,Single,1
87270.0,47,34200,7.5,full-time,High School,Married,1
87271.0,45,29700,7.2,contract,Some College,Single,0
87272.0,42,32200,2.7,self emp,High School,Married,4
87273.0,37,36000,11.5,ft,Bachelor,Single,0
87274.0,31,92800,9.6,full-time,Bachelor,Single,1
87275.0,25,42300,0.8,ft,Bachelor,Married,1
87276.0,44,35300,9.0,ft,High School,Single,0
87277.0,35,45500,10.3,self emp,Some College,Married,2
87278.0,32,43500,4.1,self employed,Graduate,Married,4
87279.0,29,72000,1.9,full-time,Advanced,Single,1
87280.0,40,79100,3.3,Full-time,Graduate,Single,1
87281.0,36,26000,4.9,self employed,High School,Married,1
87282.0,24,20000,6.0,full-time,High School,Single,0
87283.0,51,22400,3.3,self emp,Some College,Single,1
87284.0,30,20800,4.0,Full-time,Some College,Married,2
87285.0,20,20000,2.3,part time,High School,Married,2
87286.0,45,29500,2.7,self emp,Bachelor,Married,2
87287.0,32,22900,2.3,Full-time,High School,Single,1
87288.0,41,85700,10.1,self employed,Bachelor,Married,1
87289.0,38,20000,8.2,Full-time,Bachelor,Married,1
87290.0,40,82900,8.5,ft,Some College,Married,0
87291.0,39,56400,7.5,fulltime,Advanced,Single,0
87292.0,39,42600,5.2,ft,High School,Married,2
87293.0,35,25400,4.6,part time,High School,Married,0
87294.0,30,25300,4.0,part-time,Some College,Married,0
87295.0,44,33400,3.7,pt,Advanced,Married,1
87296.0,37,27600,5.9,part time,High School,Married,1
87297.0,65,20000,7.0,ft,High School,Married,0
87298.0,42,32800,8.8,full-time,Some College,Married,2
87299.0,42,36500,3.6,ft,Some College,Married,1
87300.0,52,37400,7.3,Full-time,High School,Married,2
87301.0,26,41100,2.1,self emp,High School,Married,1
87302.0,42,61600,6.0,ft,Graduate,Married,4
87303.0,39,60400,6.6,contract,Some College,Married,1
87304.0,34,20100,4.5,ft,High School,Married,4
87305.0,19,30500,1.8,ft,Some College,Single,0
87306.0,41,39100,0.8,Full-time,Some College,Married,2
87307.0,46,85400,5.5,part time,Advanced,Single,2
87308.0,26,95000,2.3,full-time,Some College,Married,2
87309.0,38,25900,7.4,self-employed,Some College,Married,3
87310.0,20,23300,2.7,ft,High School,Married,0
87311.0,41,34800,8.5,Full-time,Some College,Married,1
87312.0,37,37400,3.3,self employed,Bachelor,Married,1
87313.0,42,59100,4.3,full-time,Some College,Single,0
87314.0,52,20800,2.5,full-time,High School,Divorced,2
87315.0,40,83500,3.3,fulltime,Graduate,Single,2
87316.0,34,45700,6.0,self employed,Advanced,Married,0
87317.0,27,82000,5.2,contractor,Bachelor,Single,1
87318.0,35,29400,0.5,ft,Some College,Single,0
87319.0,27,46100,5.1,full-time,Advanced,Single,1
87320.0,31,31700,10.4,Full-time,Advanced,Married,2
87321.0,43,24600,3.9,ft,High School,Divorced,1
87322.0,30,37000,1.8,full-time,Graduate,Married,3
87323.0,30,41800,3.8,part time,Some College,Single,0
87324.0,40,26700,3.4,Full-time,Graduate,Divorced,2
87325.0,44,34100,5.9,Full-time,Bachelor,Divorced,0
87326.0,39,46000,4.2,self emp,Bachelor,Married,0
87327.0,30,22900,2.2,self emp,Bachelor,Married,1
87328.0,49,20000,5.8,part time,High School,Divorced,1
87329.0,42,139602,4.9,part time,Graduate,Married,1
87330.0,25,22200,6.3,part-time,High School,Single,0
87331.0,39,46400,7.6,self employed,Some College,Married,0
87332.0,40,61400,1.3,full-time,Bachelor,Divorced,3
87333.0,39,52900,5.4,fulltime,Some College,Married,2
87334.0,35,20100,7.9,full-time,High School,Married,1
87335.0,35,25700,3.8,full-time,High School,Married,1
87336.0,34,35600,4.1,self emp,Bachelor,Single,0
87337.0,29,20000,11.9,Full-time,High School,Married,2
87338.0,53,70100,5.1,part time,Bachelor,Married,1
87339.0,41,22500,4.1,ft,High School,Divorced,0
87340.0,27,33200,0.6,fulltime,Some College,Single,0
87341.0,47,30600,9.0,self employed,Graduate,Married,2
87342.0,30,25800,4.8,full-time,High School,Married,5
87343.0,39,52400,1.6,contractor,Some College,Married,1
87344.0,33,81000,0.3,fulltime,Bachelor,Married,2
87345.0,43,82200,5.3,Full-time,Bachelor,Married,0
87346.0,72,20000,4.2,full-time,Some College,Married,0
87347.0,42,73700,6.0,Full-time,Bachelor,Married,3
87348.0,41,26200,5.2,contractor,High School,Married,0
87349.0,30,38100,5.7,Full-time,Some College,Married,1
87350.0,62,32600,0.9,Full-time,Some College,Married,1
87351.0,57,27400,10.2,ft,High School,Married,2
87352.0,56,47300,3.8,self employed,Some College,Married,3
87353.0,28,38900,10.3,ft,Bachelor,Married,1
87354.0,31,33700,9.4,Full-time,Bachelor,Married,3
87355.0,54,61800,5.2,ft,Some College,Married,1
87356.0,24,41000,6.4,Full-time,Graduate,Single,1
87357.0,30,31100,5.2,ft,High School,Divorced,1
87358.0,23,20000,3.0,full-time,Some College,Single,0
87359.0,29,28200,2.2,Full-time,Some College,Married,0
87360.0,33,20000,4.1,ft,High School,Single,2
87361.0,60,47200,1.9,Full-time,Bachelor,Married,0
87362.0,45,69800,7.4,full-time,High School,Married,2
87363.0,51,50900,5.8,Full-time,Bachelor,Divorced,1
87364.0,51,57000,5.3,ft,Some College,Divorced,3
87365.0,26,43700,3.4,ft,Graduate,Single,0
87366.0,55,38100,5.8,part time,High School,Divorced,1
87367.0,34,28700,1.9,fulltime,Advanced,Divorced,0
87368.0,29,37200,7.7,ft,Bachelor,Single,0
87369.0,42,32700,12.7,ft,Bachelor,Divorced,0
87370.0,39,38600,5.1,full-time,Some College,Married,0
87371.0,28,28800,2.3,full-time,Bachelor,Married,2
87372.0,39,58100,3.0,full-time,Bachelor,Single,1
87373.0,31,60300,5.2,self employed,Bachelor,Married,1
87374.0,34,27600,6.8,Full-time,High School,Married,2
87375.0,55,23500,5.8,ft,Graduate,Married,1
87376.0,31,23700,3.5,fulltime,Some College,Married,0
87377.0,34,50700,5.5,ft,Advanced,Single,0
87378.0,37,121400,1.8,ft,Advanced,Married,2
87379.0,58,73800,10.6,part time,Bachelor,Divorced,2
87380.0,35,82200,5.2,self employed,Bachelor,Single,0
87381.0,46,33500,7.4,full-time,Bachelor,Married,0
87382.0,66,41600,5.4,contractor,Graduate,Single,0
87383.0,32,29100,0.2,Full-time,Bachelor,Single,0
87384.0,28,20000,7.8,Full-time,High School,Divorced,1
87385.0,41,45900,5.9,Full-time,Bachelor,Single,2
87386.0,27,48800,8.9,Full-time,Bachelor,Single,1
87387.0,39,64700,3.3,fulltime,Graduate,Married,1
87388.0,30,35400,6.1,full-time,Some College,Single,1
87389.0,35,42100,0.5,part time,Graduate,Married,3
87390.0,38,54600,9.2,self-employed,High School,Married,1
87391.0,36,46200,4.3,fulltime,High School,Married,0
87392.0,31,47700,4.9,part time,Bachelor,Single,1
87393.0,51,61300,0.4,part time,High School,Married,3
87394.0,45,69500,4.0,self emp,Bachelor,Married,2
87395.0,46,50000,2.1,ft,Graduate,Married,2
87396.0,51,52200,4.8,Full-time,Bachelor,Married,2
87397.0,35,25600,10.9,fulltime,High School,Married,0
87398.0,37,20000,9.3,fulltime,Bachelor,Single,0
87399.0,29,33900,7.8,Full-time,Some College,Single,0
87400.0,33,36400,1.3,contract,Bachelor,Married,1
87401.0,36,41700,8.5,Full-time,Bachelor,Married,3
87402.0,27,21700,9.1,full-time,Some College,Single,0
87403.0,31,57800,7.1,ft,Graduate,Married,2
87404.0,57,20000,4.4,Full-time,Some College,Married,0
87405.0,61,22700,2.9,full-time,Some College,Married,1
87406.0,54,39100,1.5,full-time,High School,Married,0
87407.0,29,54900,8.4,Full-time,Graduate,Married,3
87408.0,38,68200,12.2,Full-time,Advanced,Married,2
87409.0,26,23400,5.7,fulltime,High School,Single,2
87410.0,44,57300,5.2,ft,Bachelor,Single,0
87411.0,30,52600,7.9,contractor,Graduate,Single,0
87412.0,23,20000,5.5,fulltime,High School,Single,0
87413.0,40,34100,8.1,fulltime,Bachelor,Single,0
87414.0,38,81600,7.5,fulltime,Advanced,Married,2
87415.0,49,41800,2.0,fulltime,Bachelor,Married,2
87416.0,33,63500,5.2,Full-time,Graduate,Married,5
87417.0,47,67400,3.0,part-time,Graduate,Married,2
87418.0,43,20000,3.5,part time,Some College,Married,0
87419.0,32,63500,1.8,Full-time,Graduate,Divorced,1
87420.0,25,20000,6.4,Full-time,Some College,Married,2
87421.0,32,41700,10.2,fulltime,Some College,Married,0
87422.0,52,36500,9.7,Full-time,Some College,Married,2
87423.0,50,27500,6.1,self-employed,Bachelor,Married,2
87424.0,31,41000,2.3,self-employed,Some College,Single,0
87425.0,30,47700,8.7,fulltime,Graduate,Married,1
87426.0,51,40000,0.2,ft,Bachelor,Married,0
87427.0,33,34500,5.2,pt,High School,Married,4
87428.0,46,38700,5.6,ft,Graduate,Married,1
87429.0,34,37200,4.4,fulltime,Graduate,Single,0
87430.0,25,20000,1.3,self employed,High School,Single,0
87431.0,39,34200,5.2,part-time,Some College,Married,0
87432.0,28,20000,1.5,self-employed,Some College,Married,3
87433.0,44,36600,7.2,part time,Graduate,Married,1
87434.0,30,28200,5.2,self employed,High School,Married,0
87435.0,38,41200,3.7,full-time,Bachelor,Single,2
87436.0,63,70800,6.5,part-time,Graduate,Married,2
87437.0,24,32500,1.5,full-time,Graduate,Single,0
87438.0,41,49200,10.1,full-time,Bachelor,Married,1
87439.0,53,41100,5.2,self employed,Some College,Single,1
87440.0,36,63500,7.2,part-time,Advanced,Single,0
87441.0,40,139602,7.2,ft,Graduate,Single,1
87442.0,33,30800,3.3,full-time,Bachelor,Married,1
87443.0,31,38300,1.7,self-employed,Graduate,Married,1
87444.0,30,28200,8.5,fulltime,High School,Married,0
87445.0,33,80900,9.6,fulltime,Some College,Single,1
87446.0,40,49900,10.5,part-time,Bachelor,Married,4
87447.0,51,70300,10.7,Full-time,Graduate,Married,2
87448.0,25,43400,7.1,pt,High School,Single,2
87449.0,46,24900,10.6,ft,Bachelor,Divorced,0
87450.0,44,31000,4.9,ft,Some College,Divorced,1
87451.0,38,71100,5.2,Full-time,Some College,Married,1
87452.0,34,24500,2.9,contract,High School,Single,1
87453.0,29,33800,8.5,part time,Advanced,Divorced,3
87454.0,29,32000,5.0,full-time,Bachelor,Married,4
87455.0,52,70300,14.0,self employed,Bachelor,Married,1
87456.0,60,58100,4.1,ft,Some College,Married,2
87457.0,36,115600,11.7,fulltime,Advanced,Single,0
87458.0,44,24500,13.4,Full-time,Bachelor,Married,1
87459.0,42,62200,8.0,Full-time,Graduate,Married,1
87460.0,29,26600,5.0,Full-time,High School,Divorced,0
87461.0,46,48200,14.0,full-time,Graduate,Married,2
87462.0,43,120800,6.6,full-time,High School,Married,0
87463.0,42,28000,0.4,part time,Some College,Married,2
87464.0,32,56400,0.2,fulltime,Some College,Married,0
87465.0,35,20000,3.9,full-time,High School,Single,1
87466.0,40,25500,10.6,full-time,High School,Single,2
87467.0,40,128700,4.0,fulltime,Graduate,Single,1
87468.0,40,25900,5.2,contract,Some College,Married,2
87469.0,34,80100,4.4,Full-time,Some College,Single,1
87470.0,59,33600,14.0,ft,Some College,Married,3
87471.0,32,38200,7.9,ft,Some College,Single,2
87472.0,34,26300,3.8,self-employed,High School,Married,0
87473.0,19,20000,1.4,pt,High School,Single,0
87474.0,41,54100,4.8,ft,High School,Single,1
87475.0,45,100000,12.8,Full-time,Some College,Divorced,1
87476.0,33,29200,6.4,full-time,High School,Married,0
87477.0,20,20000,2.8,self employed,Bachelor,Single,0
87478.0,38,35600,3.9,ft,Some College,Married,0
87479.0,25,26200,5.2,ft,Bachelor,Single,0
87480.0,41,25700,5.4,Full-time,Bachelor,Married,1
87481.0,36,65400,5.2,self emp,Some College,Single,1
87482.0,24,20000,6.2,contract,Advanced,Single,1
87483.0,52,44100,7.1,full-time,Bachelor,Married,1
87484.0,29,46700,3.8,Full-time,Bachelor,Married,2
87485.0,43,75600,6.6,part time,Bachelor,Married,1
87486.0,44,48800,0.7,self employed,Some College,Divorced,1
87487.0,37,36900,9.0,Full-time,Bachelor,Married,0
87488.0,44,64700,7.0,full-time,High School,Married,3
87489.0,33,45200,12.3,Full-time,Some College,Married,2
87490.0,55,20000,1.3,Full-time,Bachelor,Married,2
87491.0,36,26700,2.0,Full-time,Some College,Married,4
87492.0,47,42100,10.8,ft,High School,Single,2
87493.0,37,32000,3.0,part time,High School,Single,1
87494.0,44,77000,7.1,ft,Advanced,Single,1
87495.0,35,67400,8.9,self employed,Graduate,Married,2
87496.0,30,65600,8.5,self employed,Some College,Married,2
87497.0,42,27700,1.5,Full-time,Some College,Married,3
87498.0,62,36800,4.0,Full-time,Bachelor,Single,1
87499.0,43,35200,5.7,ft,High School,Single,0
87500.0,47,108200,7.0,fulltime,Advanced,Married,0
87501.0,52,48700,9.6,fulltime,Bachelor,Married,3
87502.0,27,29200,1.9,self emp,Graduate,Single,1
87503.0,21,36600,3.1,full-time,High School,Married,0
87504.0,33,36100,6.3,full-time,Advanced,Married,1
87505.0,27,26900,6.1,Full-time,Some College,Single,1
87506.0,31,36800,5.4,ft,High School,Married,1
87507.0,39,20000,2.8,Full-time,High School,Married,1
87508.0,40,38800,2.6,fulltime,Some College,Married,0
87509.0,49,24800,7.7,Full-time,High School,Single,0
87510.0,28,20000,8.3,full-time,High School,Single,2
87511.0,39,116300,6.0,contractor,Graduate,Single,0
87512.0,28,20000,5.7,ft,High School,Married,1
87513.0,47,37500,0.7,fulltime,Some College,Married,0
87514.0,46,47300,0.2,part time,Graduate,Married,1
87515.0,24,29200,6.2,Full-time,Bachelor,Single,1
87516.0,43,65500,2.2,self emp,Bachelor,Married,0
87517.0,29,33000,0.6,self emp,Bachelor,Single,2
87518.0,34,58300,3.7,pt,Graduate,Married,3
87519.0,38,49900,4.0,part time,Graduate,Married,0
87520.0,33,45900,0.2,part-time,Graduate,Married,2
87521.0,35,20000,6.7,ft,Graduate,Married,1
87522.0,50,30200,7.9,part-time,High School,Married,0
87523.0,23,59300,5.4,self-employed,Graduate,Single,1
87524.0,51,36100,4.4,Full-time,Bachelor,Married,0
87525.0,35,66800,6.8,Full-time,Bachelor,Married,1
87526.0,21,20000,1.8,Full-time,Some College,Single,0
87527.0,38,37100,5.8,part-time,Some College,Single,1
87528.0,54,20600,10.3,Full-time,Some College,Divorced,1
87529.0,53,32100,1.5,contract,High School,Divorced,0
87530.0,61,23600,1.0,self employed,High School,Married,1
87531.0,50,56100,11.9,Full-time,High School,Married,1
87532.0,22,20000,4.9,Full-time,High School,Married,4
87533.0,42,45000,2.2,Full-time,High School,Married,3
87534.0,23,20000,5.4,Full-time,High School,Single,1
87535.0,31,57100,9.2,Full-time,Some College,Married,1
87536.0,31,43100,5.9,full-time,High School,Married,1
87537.0,42,27200,3.1,full-time,Some College,Divorced,0
87538.0,49,62300,9.3,fulltime,Graduate,Divorced,0
87539.0,59,81500,9.3,full-time,Graduate,Married,5
87540.0,51,39500,6.5,contract,High School,Married,1
87541.0,42,95400,2.9,self employed,Bachelor,Married,3
87542.0,34,64400,2.8,Full-time,Bachelor,Married,4
87543.0,29,30200,3.1,part time,High School,Single,0
87544.0,55,43900,10.7,Full-time,High School,Married,1
87545.0,51,60500,4.1,Full-time,Graduate,Divorced,1
87546.0,54,33300,8.6,contractor,Bachelor,Married,2
87547.0,50,35400,5.4,Full-time,High School,Single,2
87548.0,20,20000,2.6,self emp,High School,Single,0
87549.0,41,37600,0.6,pt,Some College,Single,2
87550.0,29,20000,5.9,Full-time,Bachelor,Married,2
87551.0,50,30800,5.9,fulltime,Some College,Married,3
87552.0,21,30600,1.7,self employed,High School,Single,0
87553.0,44,44800,10.1,fulltime,Graduate,Married,0
87554.0,43,28000,3.0,ft,Some College,Married,0
87555.0,55,21300,4.6,fulltime,Some College,Single,0
87556.0,39,31400,7.8,fulltime,Bachelor,Single,0
87557.0,32,54900,12.9,fulltime,Some College,Married,0
87558.0,48,48300,6.7,Full-time,Graduate,Married,0
87559.0,39,42900,6.9,part time,High School,Married,2
87560.0,64,44000,5.5,ft,High School,Married,2
87561.0,43,35500,3.9,Full-time,High School,Married,0
87562.0,29,33000,7.6,part time,Some College,Married,2
87563.0,52,26900,7.6,Full-time,Graduate,Married,2
87564.0,43,30100,5.2,part time,High School,Married,1
87565.0,39,77500,12.8,Full-time,Some College,Single,0
87566.0,29,39500,9.4,contract,Some College,Single,0
87567.0,47,35800,4.8,Full-time,Graduate,Single,0
87568.0,36,40500,3.2,contractor,Graduate,Single,0
87569.0,24,21600,3.6,part time,High School,Single,0
87570.0,37,131500,3.1,ft,Advanced,Single,0
87571.0,41,71500,2.7,ft,Bachelor,Married,2
87572.0,42,44700,10.9,full-time,Graduate,Single,0
87573.0,48,20000,4.3,part-time,Bachelor,Married,1
87574.0,51,37300,7.2,self employed,High School,Married,1
87575.0,23,20000,5.4,ft,Some College,Single,1
87576.0,52,87100,2.0,Full-time,Advanced,Divorced,1
87577.0,33,38500,5.8,Full-time,High School,Married,0
87578.0,18,20000,0.2,self-employed,Graduate,Married,3
87579.0,22,20000,4.6,fulltime,Some College,Single,1
87580.0,30,20000,10.2,Full-time,Advanced,Single,0
87581.0,27,53200,2.4,ft,Graduate,Single,0
87582.0,26,49900,4.4,full-time,Graduate,Married,0
87583.0,43,20500,9.3,Full-time,Bachelor,Married,1
87584.0,31,95800,4.8,full-time,Bachelor,Single,0
87585.0,49,139602,6.4,ft,Bachelor,Married,3
87586.0,30,20000,3.4,part-time,Some College,Single,1
87587.0,55,51300,7.6,Full-time,High School,Married,0
87588.0,42,45400,5.6,full-time,Bachelor,Married,3
87589.0,32,35400,4.2,Full-time,Bachelor,Married,1
87590.0,39,25100,6.2,Full-time,Some College,Single,1
