cust_num,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
92595,1667.0,85.53,1143.17,0.737,0.7372200000000001,0.686,0.728,15069.6,15069.6,5630.4,1228.7,14744.4,8.6,187069.6,437.97
92596,2091.67,114.72,1896.36,0.961,0.9614725099601591,0.907,0.58,23664.0,23664.0,17136.0,2011.08,24132.96,11.768924302788845,319064.0,80.59
92597,4366.67,1392.76,1570.73,0.679,0.678661832061068,0.36,0.592,87616.0,87616.0,60384.0,2963.49,35561.88,4.583969465648855,327816.0,1403.18
92598,11758.0,1957.97,186.0,0.182,0.182336215450035,0.016,0.787,71774.4,71774.4,19425.60000000001,2143.97,25727.640000000003,0.043940467753366005,77974.4,9614.363333333336
92599,5117.0,1557.1,624.57,0.426,0.42638501628664405,0.122,0.403,19626.1,19626.1,29073.9,2181.67,26180.04,1.791530944625407,129626.1,2935.0
92600,2792.0,480.74,349.9,0.298,0.29754268656716404,0.125,0.161,10706.5,10706.5,55793.5,830.64,9967.68,0.316417910447761,21306.5,1961.03
92601,3508.33,897.04,247.9,0.326,0.32634869358669805,0.07100000000000001,0.5630000000000001,47967.6,47967.6,37232.4,1144.94,13739.28,0.25890736342042703,58867.6,2363.393333333333
92602,2941.67,330.14,2752.78,1.048,1.048018130311614,0.936,0.25,19825.0,19825.0,59475.0,3082.92,36995.04,11.745042492917847,434425.0,-141.25
92603,3641.67,231.47,418.22,0.178,0.178404576659038,0.115,0.394,23797.6,23797.6,36602.4,649.69,7796.280000000001,0.41647597254004504,41997.6,2991.98
92604,4833.33,659.91,443.72,0.228,0.22833724137931002,0.092,0.614,57040.6,57040.6,35859.4,1103.63,13243.56,0.28793103448275803,73740.6,3729.7
92605,7166.67,1830.53,958.18,0.389,0.38912232558139503,0.134,0.608,130355.2,130355.2,84044.8,2788.71,33464.520000000004,0.241860465116279,151155.2,4377.96
92606,2758.33,296.98,258.9,0.202,0.201527492447129,0.094,0.41100000000000003,21043.2,21043.2,30156.8,555.88,6670.56,0.347432024169184,32543.2,2202.45
92607,2667.0,491.79,138.61,0.23600000000000002,0.23640000000000003,0.052000000000000005,0.621,41482.8,41482.8,25317.2,630.4000000000001,7564.800000000001,0.165625,46782.8,2036.2666666666664
92608,1966.67,554.51,69.0,0.317,0.31703898305084705,0.035,0.661,13682.7,13682.7,7017.299999999999,623.51,7482.12,0.097457627118644,15982.7,1343.1566666666668
92609,2208.33,240.33,801.28,0.47200000000000003,0.47167245283018805,0.363,0.247,15215.2,15215.2,46384.8,1041.61,12499.32,1.290566037735849,49415.2,1166.72
92610,2166.67,226.18,577.13,0.371,0.37075846153846104,0.266,0.389,23767.9,23767.9,37332.1,803.31,9639.72,0.68076923076923,41467.9,1363.3566666666666
92611,2200.0,200.44,583.43,0.356,0.35630454545454504,0.265,0.505,28078.0,28078.0,27522.0,783.87,9406.44,0.8143939393939391,49578.0,1416.13
92612,5333.33,1903.6,292.26,0.41200000000000003,0.41172374999999906,0.055,0.482,64684.4,64684.4,69515.6,2195.86,26350.32,0.1390625,73584.4,3137.4733333333334
92613,1666.67,120.19,2617.84,1.643,1.6428180000000001,1.5710000000000002,0.855,24025.5,24025.5,4074.5,2738.03,32856.36,15.235,328725.5,-1071.36
92614,9441.67,2118.57,551.26,0.28300000000000003,0.28277105030891403,0.058,0.438,143357.4,143357.4,183942.6,2669.83,32037.96,0.18534863195057302,164357.4,6771.84
92615,2733.33,763.1,390.0,0.422,0.421865853658536,0.14300000000000002,0.56,41216.0,41216.0,32384.0,1153.1,13837.2,0.39634146341463405,54216.0,1580.2333333333336
92616,9350.0,3342.18,225.28,0.382,0.38154652406417106,0.024,0.289,34680.0,34680.0,85320.0,3567.46,42809.52,0.042780748663101005,39480.0,5782.54
92617,7217.0,1780.61,276.0,0.28500000000000003,0.284980600461893,0.038,0.663,108135.3,108135.3,54964.7,2056.61,24679.32,0.106235565819861,117335.3,5160.056666666667
92618,1708.0,353.99,414.0,0.45,0.44955512195121905,0.242,0.5,18900.0,18900.0,18900.0,767.99,9215.88,0.673170731707317,32700.0,940.3433333333332
92619,10241.67,2300.12,106.09,0.23500000000000001,0.23494320585842102,0.01,0.07100000000000001,26873.5,26873.5,351626.5,2406.21,28874.52,0.033360455655004,30973.5,7835.46
92620,1916.67,600.12,513.02,0.581,0.580768695652173,0.268,0.35000000000000003,6825.0,6825.0,12675.0,1113.14,13357.679999999998,0.6652173913043471,22125.0,803.53
92621,7100.0,957.24,2083.21,0.428,0.42823239436619703,0.293,0.361,90972.0,90972.0,161028.0,3040.45,36485.4,3.294600938967136,371672.0,4059.55
92622,4350.0,752.78,39.0,0.182,0.182018390804597,0.009000000000000001,0.30000000000000004,24990.0,24990.0,58310.0,791.78,9501.36,0.024904214559386,26290.0,3558.22
92623,2442.0,360.93,545.68,0.371,0.37130784982935106,0.223,0.59,16933.0,16933.0,11767.0,906.61,10879.32,0.38907849829351504,28333.0,1535.06
92624,1666.67,289.52,111.1,0.24,0.240372,0.067,0.5680000000000001,13688.8,13688.8,10411.2,400.62,4807.4400000000005,0.25,18688.8,1266.05
92625,5441.67,1538.64,3252.7,0.88,0.880491271056661,0.598,0.17300000000000001,33977.2,33977.2,162422.8,4791.34,57496.08,5.865237366003063,416977.2,650.33
92626,4158.0,823.77,261.0,0.261,0.260866533066132,0.063,0.585,29016.0,29016.0,20584.0,1084.77,13017.24,0.174348697394789,37716.0,3073.56
92627,5850.0,1192.32,766.08,0.335,0.33476923076923004,0.131,0.37,36038.0,36038.0,61362.0,1958.4,23500.800000000003,1.982905982905983,175238.0,3891.6
92628,9841.67,2705.83,858.33,0.362,0.36215004233700204,0.08700000000000001,0.28600000000000003,53167.4,53167.4,132732.6,3564.16,42769.92,0.15156646909398802,71067.4,6277.506666666666
92629,3008.33,609.3,1468.44,0.6910000000000001,0.690661495844875,0.488,0.443,14884.8,14884.8,18715.2,2077.74,24932.88,5.634349030470914,218284.8,930.59
92630,4258.33,578.44,315.98,0.21,0.21003992172211303,0.074,0.313,21722.2,21722.2,47677.8,894.42,10733.04,0.272015655577299,35622.2,3363.913333333333
92631,4925.0,1091.22,570.63,0.337,0.33743147208121804,0.116,0.6900000000000001,46161.0,46161.0,20739.0,1661.85,19942.2,0.29949238578680204,63861.0,3263.15
92632,2008.33,570.24,132.0,0.35000000000000003,0.34966307053941903,0.066,0.403,25389.0,25389.0,37611.0,702.24,8426.880000000001,0.182572614107883,29789.0,1306.0933333333332
92633,5116.67,326.47,258.26,0.114,0.114279478827361,0.05,0.439,49738.7,49738.7,63561.3,584.73,7016.76,0.1628664495114,59738.7,4531.94
92634,2500.0,747.64,152.96,0.36,0.36024,0.061,0.609,33495.0,33495.0,21505.0,900.6,10807.2,0.15333333333333302,38095.0,1599.4
92635,1891.67,201.61,438.0,0.338,0.33811982378854605,0.232,0.385,22291.5,22291.5,35608.5,639.61,7675.32,0.6431718061674,36891.5,1252.06
92636,3033.33,648.38,649.16,0.428,0.427760439560439,0.214,0.496,24353.6,24353.6,24746.4,1297.54,15570.48,0.673076923076923,48853.6,1735.79
92637,1700.0,612.12,388.63,0.589,0.588676470588235,0.229,0.433,10781.7,10781.7,14118.3,1000.75,12009.0,0.583333333333333,22681.7,699.25
92638,3625.0,364.92,225.59,0.163,0.16289931034482702,0.062,0.768,25344.0,25344.0,7656.0,590.51,7086.12,0.154022988505747,32044.0,3034.49
92639,2792.0,358.95,69.0,0.153,0.15329552238805902,0.025,0.8,46080.0,46080.0,11520.0,427.95,5135.4,0.06865671641791,48380.0,2363.72
92640,1667.0,318.59,417.66,0.442,0.44175000000000003,0.251,0.186,2976.0,2976.0,13024.0,736.25,8835.0,0.8,18976.0,930.4166666666669
92641,5650.0,2195.35,441.0,0.467,0.46661061946902604,0.078,0.518,59414.6,59414.6,55285.4,2636.35,31636.2,0.216814159292035,74114.6,3013.65
92642,6500.0,2592.43,135.0,0.42,0.419604615384615,0.021,0.593,81359.6,81359.6,55840.4,2727.43,32729.16,0.057692307692307,85859.6,3772.57
92643,8183.0,767.52,716.59,0.181,0.181357637474541,0.088,0.20800000000000002,58302.4,58302.4,221997.6,1484.11,17809.32,0.282077393075356,86002.4,6699.22
92644,4141.67,510.19,474.0,0.23800000000000002,0.23763138832997902,0.114,0.123,5645.7,5645.7,40254.3,984.19,11810.28,0.317907444668008,21445.7,3157.48
92645,3450.0,1268.13,1069.05,0.677,0.677443478260869,0.31,0.466,13187.8,13187.8,15112.2,2337.1800000000003,28046.160000000003,3.777777777777777,169587.8,1112.82
92646,5350.0,1433.47,2210.35,0.681,0.681087850467289,0.41300000000000003,0.296,52984.0,52984.0,126016.0,3643.82,43725.84,5.957943925233645,435484.0,1706.18
92647,2275.0,420.12,497.43,0.403,0.40331868131868104,0.219,0.62,12028.0,12028.0,7372.0,917.55,11010.6,0.56043956043956,27328.0,1357.45
92648,3733.33,579.93,96.0,0.181,0.181052678571428,0.026000000000000002,0.177,15469.8,15469.8,71930.2,675.93,8111.16,0.07142857142857101,18669.8,3057.4033333333336
92649,6766.67,1501.91,498.0,0.296,0.29555320197044305,0.074,0.153,34226.1,34226.1,189473.9,1999.91,23998.92,0.204433497536945,50826.1,4766.76
92650,3108.33,404.45,3130.61,1.137,1.137284718498659,1.007,0.376,20153.6,20153.6,33446.4,3535.06,42420.72,14.445040214477212,558953.6,-426.73
92651,1667.0,413.28,1339.27,1.052,1.051529999999999,0.804,0.40700000000000003,22100.1,22100.1,32199.9,1752.55,21030.6,10.055,223200.1,-85.88
92652,5733.33,2092.25,1219.84,0.578,0.5776901162790691,0.213,0.551,120613.9,120613.9,98286.1,3312.09,39745.08,0.5479651162790691,158313.9,2421.24
92653,3341.67,499.78,869.64,0.41000000000000003,0.40980149625935103,0.26,0.247,25885.6,25885.6,78914.4,1369.42,16433.04,4.461346633416459,204785.6,1972.2466666666664
92654,4841.67,1800.03,222.0,0.418,0.41763098106712504,0.046,0.169,17711.2,17711.2,87088.8,2022.03,24264.36,0.12736660929432,25111.2,2819.64
92655,1667.0,401.14,408.0,0.485,0.485483999999999,0.245,0.607,22944.6,22944.6,14855.4,809.14,9709.68,0.68,36544.6,857.53
92656,2566.67,931.63,2368.92,1.286,1.285928571428571,0.923,0.433,15501.4,15501.4,20298.6,3300.55,39606.600000000006,10.373376623376624,335001.4,-733.8833333333337
92657,2708.33,472.17,500.9,0.359,0.359287384615384,0.185,0.225,13545.0,13545.0,46655.0,973.07,11676.84,0.5846153846153841,32545.0,1735.26
92658,1667.0,368.84,307.51,0.406,0.405809999999999,0.185,0.725,15950.0,15950.0,6050.0,676.35,8116.199999999999,0.46,25150.0,990.3166666666668
92659,10741.67,2824.41,198.0,0.281,0.281372536850271,0.018000000000000002,0.1,20670.0,20670.0,186030.0,3022.41,36268.92,0.051202482544608005,27270.0,7719.26
92660,1666.67,641.64,306.98,0.5690000000000001,0.569172,0.184,0.313,14491.9,14491.9,31808.1,948.62,11383.44,0.5650000000000001,25791.9,718.05
92661,10466.67,630.8,493.16,0.107,0.10738471337579601,0.047,0.229,67990.1,67990.1,228909.9,1123.96,13487.52,0.18471337579617803,91190.1,9342.71
92662,2425.0,575.02,3078.84,1.5070000000000001,1.5067463917525772,1.27,0.263,9152.4,9152.4,25647.6,3653.86,43846.32,15.25085910652921,452952.4,-1228.86
92663,3075.0,430.74,39.0,0.153,0.15276097560975602,0.013000000000000001,0.422,28822.6,28822.6,39477.4,469.74,5636.88,0.035230352303523005,30122.6,2605.26
92664,2516.67,593.13,249.0,0.335,0.33462119205298,0.099,0.374,27526.4,27526.4,46073.6,842.13,10105.56,0.274834437086092,35826.4,1674.54
92665,4283.33,600.46,1284.82,0.44,0.44014319066147806,0.30000000000000004,0.387,14551.2,14551.2,23048.8,1885.28,22623.36,3.4066147859922182,189651.2,2398.05
92666,2850.0,493.04,2440.46,1.029,1.029298245614035,0.856,0.323,8753.3,8753.3,18346.7,2933.5,35202.0,7.880116959064328,278253.3,-83.5
92667,2633.33,448.23,2493.95,1.117,1.117283544303797,0.9470000000000001,0.434,22003.8,22003.8,28696.2,2942.18,35306.16,11.534810126582279,386503.8,-308.84666666666635
92668,1666.67,417.52,2048.46,1.48,1.479588,1.229,0.136,2924.0,2924.0,18576.0,2465.98,29591.76,13.8,278924.0,-799.31
92669,4550.0,1500.57,975.07,0.544,0.544096703296703,0.214,0.854,133821.8,133821.8,22878.20000000001,2475.64,29707.68,3.463369963369963,322921.8,2074.36
92670,4833.33,580.15,2101.3,0.555,0.554782758620689,0.435,0.678,89496.0,89496.0,42504.0,2681.4500000000003,32177.4,6.725862068965517,479596.0,2151.88
92671,2900.0,733.07,2469.25,1.104,1.104248275862069,0.851,0.449,42520.3,42520.3,52179.7,3202.32,38427.84,13.232758620689655,503020.3,-302.32
92672,2541.67,742.04,288.27,0.405,0.405367868852459,0.113,0.501,13527.0,13527.0,13473.0,1030.31,12363.72,0.288524590163934,22327.0,1511.3566666666666
92673,4475.0,898.68,233.02,0.253,0.25289385474860304,0.052000000000000005,0.299,36268.7,36268.7,85031.3,1131.7,13580.4,0.19925512104283002,46968.7,3343.3
92674,1967.0,170.44,2681.78,1.45,1.450281355932203,1.3639999999999999,0.366,14383.8,14383.8,24916.2,2852.22,34226.64,18.533898305084747,451783.8,-885.55
92675,4925.0,1041.41,1995.42,0.617,0.616615228426395,0.405,0.551,63475.2,63475.2,51724.8,3036.83,36441.96,6.450084602368866,444675.2,1888.17
92676,4350.0,521.39,443.28,0.222,0.221763218390804,0.10200000000000001,0.23900000000000002,36160.7,36160.7,115139.3,964.67,11576.04,0.24712643678160903,49060.7,3385.33
92677,7625.0,2793.48,954.57,0.492,0.49154754098360603,0.125,0.463,65607.1,65607.1,76092.9,3748.05,44976.600000000006,1.473224043715847,200407.1,3876.95
92678,3858.33,1428.44,1050.93,0.643,0.6426012958963281,0.272,0.244,17153.2,17153.2,53146.8,2479.37,29752.44,3.492440604751619,178853.2,1378.96
92679,1666.67,529.66,90.0,0.372,0.371795999999999,0.054,0.789,32822.4,32822.4,8777.6,619.66,7435.92,0.15,35822.4,1047.01
92680,3192.0,938.06,2037.38,0.932,0.9322527415143601,0.638,0.339,10271.7,10271.7,20028.3,2975.44,35705.28,8.407310704960835,332271.7,216.23
92681,1791.67,622.09,856.36,0.8250000000000001,0.825181395348837,0.47800000000000004,0.606,15513.6,15513.6,10086.4,1478.45,17741.4,1.176744186046511,40813.6,313.22
92682,12466.67,4968.25,25.55,0.401,0.400572192513369,0.002,0.508,121513.6,121513.6,117686.4,4993.8,59925.600000000006,0.006684491978609,122513.6,7472.87
92683,1666.67,248.74,766.35,0.609,0.609054,0.46,0.638,29029.0,29029.0,16471.0,1015.09,12181.08,1.675,62529.0,651.5766666666667
92684,5883.33,1691.9,285.0,0.336,0.336016997167138,0.048,0.399,95121.6,95121.6,143278.4,1976.9,23722.800000000003,0.13456090651558,104621.6,3906.43
92685,3358.33,860.13,1812.92,0.796,0.79594540942928,0.54,0.212,23553.2,23553.2,87546.8,2673.05,32076.6,6.7890818858560795,297153.2,685.2833333333333
92686,5841.67,1945.3,2201.05,0.71,0.709788873038516,0.377,0.58,78184.0,78184.0,56616.0,4146.35,49756.2,5.9229671897289595,493384.0,1695.32
92687,1850.0,341.13,1870.72,1.196,1.195594594594594,1.011,0.231,14298.9,14298.9,47601.1,2211.85,26542.2,18.765765765765767,430898.9,-361.85
92688,2650.0,178.59,1144.7,0.499,0.49935471698113204,0.432,0.492,34735.2,34735.2,35864.8,1323.29,15879.48,6.075471698113207,227935.2,1326.71
92689,8208.0,710.68,1598.9,0.281,0.28137015228426304,0.195,0.224,70537.6,70537.6,244362.4,2309.58,27714.96,2.9329949238578683,359437.6,5898.75
92690,3066.67,809.96,650.09,0.47600000000000003,0.47610326086956506,0.212,0.63,17325.0,17325.0,10175.0,1460.05,17520.600000000002,3.290760869565217,138425.0,1606.62
92691,3325.0,173.38,341.64,0.155,0.154893233082706,0.10300000000000001,0.484,34073.6,34073.6,36326.4,515.02,6180.24,0.37844611528822003,49173.6,2809.98
92692,3341.67,672.5,1878.8,0.763,0.763481296758104,0.562,0.342,44460.0,44460.0,85540.0,2551.3,30615.6,9.002493765586035,405460.0,790.37
92693,7100.0,2711.9,1348.46,0.5720000000000001,0.571881690140845,0.19,0.124,17942.8,17942.8,126757.2,4060.36,48724.32,2.417840375586854,223942.8,3039.64
92694,2383.33,234.52,853.92,0.457,0.45668811188811104,0.358,0.597,45849.6,45849.6,30950.4,1088.44,13061.28,0.9090909090909091,71849.6,1294.89
92695,6708.33,940.58,496.42,0.214,0.21421118012422302,0.074,0.28700000000000003,37884.0,37884.0,94116.0,1437.0,17244.0,0.284472049689441,60784.0,5271.33
92696,2558.0,813.86,246.0,0.41400000000000003,0.414277524429967,0.096,0.429,23895.3,23895.3,31804.7,1059.86,12718.320000000002,0.267100977198697,32095.3,1498.4733333333334
92697,2441.67,253.32,861.43,0.457,0.45655290102389,0.353,0.48,16032.0,16032.0,17368.0,1114.75,13377.0,4.204778156996587,139232.0,1326.92
92698,1666.67,99.04,211.88,0.187,0.186552,0.127,0.493,10007.9,10007.9,10292.1,310.92,3731.04,0.325,16507.9,1355.75
92699,6450.0,2312.15,497.17,0.436,0.435553488372093,0.077,0.23500000000000001,63050.5,63050.5,205249.5,2809.32,33711.840000000004,1.275193798449612,161750.5,3640.68
92700,2300.0,549.97,544.33,0.47600000000000003,0.47578260869565203,0.23700000000000002,0.265,12640.5,12640.5,35059.5,1094.3000000000002,13131.600000000002,0.42391304347826003,24340.5,1205.7
92701,4958.33,706.75,830.53,0.31,0.31003966386554604,0.168,0.41500000000000004,58390.5,58390.5,82309.5,1537.28,18447.36,0.29915966386554604,76190.5,3421.05
92702,3033.33,823.03,104.91,0.306,0.30591428571428503,0.035,0.622,29294.7,74577.8,45322.2,927.94,11135.28,0.063186813186813,76877.8,2105.39
92703,1666.67,643.79,1466.0,1.266,1.265874,0.88,0.402,19255.8,19255.8,28644.2,2109.79,25317.48,10.745,234155.8,-443.1233333333332
92704,3141.67,971.09,201.0,0.373,0.373079045092838,0.064,0.269,21358.6,21358.6,58041.4,1172.09,14065.080000000002,0.17771883289124601,28058.6,1969.5766666666664
92705,3666.67,455.91,288.77,0.203,0.20309454545454503,0.079,0.358,40418.2,40418.2,72481.8,744.68,8936.16,0.19545454545454502,49018.2,2921.99
92706,2550.0,394.29,2545.28,1.153,1.1527725490196081,0.998,0.265,5141.0,5141.0,14259.0,2939.57,35274.840000000004,13.918300653594772,431041.0,-389.57000000000016
92707,2666.67,681.53,860.46,0.578,0.5782462500000001,0.323,0.261,12945.6,12945.6,36654.4,1541.99,18503.88,4.896875,169645.6,1124.68
92708,2375.0,577.0,2468.8,1.282,1.282442105263158,1.039,0.558,38167.2,38167.2,30232.8,3045.8,36549.600000000006,11.771929824561404,373667.2,-670.8
92709,4133.0,1290.2,30.0,0.319,0.31940322580645103,0.007,0.113,5898.6,5898.6,46301.4,1320.2,15842.4,0.020161290322580003,6898.6,2813.13
92710,2642.0,275.63,353.31,0.23800000000000002,0.23808454258675002,0.134,0.157,3469.7,3469.7,18630.3,628.94,7547.280000000001,0.48264984227129304,18769.7,2012.73
92711,2566.67,945.63,1319.12,0.882,0.88237012987013,0.514,0.642,53607.0,53607.0,29893.0,2264.75,27177.0,0.8993506493506491,81307.0,301.92
92712,2716.67,185.05,1833.52,0.743,0.7430319018404901,0.675,0.332,34362.0,34362.0,69138.0,2018.57,24222.84,9.202453987730062,334362.0,698.0966666666666
92713,2808.33,265.42,716.11,0.35000000000000003,0.349506231454005,0.255,0.294,11377.8,11377.8,27322.2,981.53,11778.36,0.243323442136498,19577.8,1826.8
92714,1666.67,234.71,222.0,0.274,0.274026,0.133,0.131,5109.0,5109.0,33891.0,456.71,5480.52,0.37,12509.0,1209.96
92715,3816.67,688.25,479.74,0.306,0.30602358078602604,0.126,0.336,36388.8,36388.8,71911.2,1167.99,14015.88,1.882096069868995,122588.8,2648.68
92716,1891.67,702.13,474.2,0.622,0.6218484581497791,0.251,0.359,20104.0,20104.0,35896.0,1176.33,14115.96,0.607929515418502,33904.0,715.34
92717,1666.67,439.35,1228.3,1.001,1.00059,0.737,0.65,31395.0,31395.0,16905.0,1667.65,20011.800000000003,1.8,67395.0,-0.98
92718,1666.67,561.77,366.0,0.557,0.556662,0.22,0.33,17193.0,17193.0,34907.0,927.77,11133.24,0.61,29393.0,738.9
92719,1666.67,410.29,389.03,0.48,0.479591999999999,0.233,0.557,32918.7,32918.7,26181.3,799.3199999999999,9591.84,0.71,47118.7,867.3466666666668
92720,2925.0,175.2,87.0,0.09,0.08964102564102501,0.03,0.338,22477.0,22477.0,44023.0,262.2,3146.4,0.082621082621082,25377.0,2662.8
92721,2816.67,278.72,313.44,0.21,0.21023431952662702,0.111,0.623,33766.6,33766.6,20433.4,592.16,7105.920000000001,0.292899408284023,43666.6,2224.51
92722,2233.33,513.82,983.67,0.671,0.6705179104477611,0.44,0.28400000000000003,6844.4,6844.4,17255.6,1497.49,17969.88,1.078358208955224,35744.4,735.84
92723,2650.0,139.89,1658.27,0.679,0.678550943396226,0.626,0.337,7986.9,7986.9,15713.1,1798.16,21577.92,9.443396226415095,308286.9,851.8400000000001
92724,5158.0,977.16,688.82,0.323,0.322968659127625,0.134,0.769,61827.6,61827.6,18572.4,1665.98,19991.76,0.408723747980613,87127.6,3492.353333333333
92725,2733.0,884.19,4721.83,2.051,2.050982926829268,1.7269999999999999,0.723,18219.6,18219.6,6980.4,5606.02,67272.24,20.771341463414632,699519.6,-2872.686666666667
92726,4708.0,973.93,2585.02,0.756,0.755883185840708,0.549,0.127,11899.9,11899.9,81800.1,3558.95,42707.4,5.794690265486726,339299.9,1149.3833333333332
92727,5108.33,1345.57,477.61,0.357,0.356903099510603,0.093,0.438,80285.4,80285.4,103014.6,1823.18,21878.16,0.29853181076672103,98585.4,3285.15
92728,1667.0,302.89,243.0,0.328,0.327534,0.146,0.418,17012.6,17012.6,23687.4,545.89,6550.68,0.405,25112.6,1120.78
92729,4033.33,310.04,297.0,0.151,0.150505785123966,0.074,0.40900000000000003,51574.9,51574.9,74525.1,607.04,7284.48,0.204545454545454,61474.9,3426.29
92730,3550.0,195.81,372.0,0.16,0.159946478873239,0.105,0.273,38083.5,38083.5,101416.5,567.81,6813.719999999999,0.29107981220657203,50483.5,2982.19
92731,3125.0,576.69,111.0,0.22,0.22006080000000003,0.036000000000000004,0.222,12010.2,12010.2,42089.8,687.69,8252.28,0.09866666666666601,15710.2,2437.31
92732,4950.0,1570.65,114.0,0.34,0.34033333333333304,0.023,0.343,25690.7,25690.7,49209.3,1684.65,20215.800000000003,0.063973063973063,29490.7,3265.35
92733,4158.0,649.3,102.0,0.181,0.18067334669338603,0.025,0.423,33586.2,33586.2,45813.8,751.3,9015.6,0.06813627254509,36986.2,3407.03
92734,2525.0,842.23,897.04,0.6890000000000001,0.6888198019801981,0.355,0.646,28747.0,28747.0,15753.0,1739.27,20871.24,0.8910891089108911,55747.0,785.73
92735,3708.0,938.9,359.75,0.35000000000000003,0.350197752808988,0.097,0.40700000000000003,56125.3,56125.3,81774.7,1298.65,15583.8,0.242696629213483,66925.3,2409.6833333333334
92736,2341.67,231.14,129.0,0.154,0.153796441281138,0.055,0.773,58902.6,58902.6,17297.4,360.14,4321.68,0.153024911032028,63202.6,1981.53
92737,1666.67,541.36,168.0,0.426,0.425616,0.101,0.521,25424.8,25424.8,23375.2,709.36,8512.32,0.28,31024.8,957.31
92738,3450.0,947.89,465.5,0.41000000000000003,0.40967826086956505,0.135,0.504,65016.0,65016.0,63984.0,1413.39,16960.68,0.342995169082125,79216.0,2036.61
92739,9983.33,3610.92,330.0,0.395,0.39474991652754504,0.033,0.246,63738.6,63738.6,195361.4,3940.92,47291.04,0.091819699499165,74738.6,6042.41
92740,5491.67,1156.45,849.09,0.365,0.36519696509863403,0.155,0.108,18316.8,18316.8,151283.2,2005.54,24066.48,0.145675265553869,27916.8,3486.13
92741,4033.33,1192.84,767.91,0.486,0.48613636363636303,0.19,0.44,29294.7,38588.0,49112.0,1960.75,23529.0,0.477272727272727,61688.0,2072.58
92742,4517.0,335.23,830.09,0.258,0.25800442804428003,0.184,0.436,43512.8,43512.8,56287.2,1165.32,13983.840000000002,0.44280442804428005,67512.8,3351.346666666667
92743,2591.67,694.7,1015.86,0.66,0.660023151125402,0.392,0.591,50353.2,50353.2,34846.8,1710.56,20526.72,6.112540192926045,240453.2,881.1066666666666
92744,6192.0,1592.26,74.04,0.269,0.26911978465679604,0.012,0.099,10424.7,10424.7,94875.3,1666.3,19995.6,0.044414535666218,13724.7,4525.366666666667
92745,3725.0,523.72,261.0,0.211,0.21066308724832203,0.07,0.649,88977.9,88977.9,48122.100000000006,784.72,9416.64,0.194630872483221,97677.9,2940.28
92746,7550.0,2881.37,759.21,0.482,0.48219602649006604,0.101,0.541,124105.4,124105.4,105294.6,3640.58,43686.96,0.253863134657836,147105.4,3909.42
92747,8500.0,1979.12,3005.27,0.586,0.5863988235294111,0.354,0.537,159811.2,159811.2,137788.8,4984.39,59812.67999999999,3.436274509803921,510311.2,3515.61
92748,1667.0,98.15,540.18,0.383,0.382997999999999,0.324,0.672,8400.0,8400.0,4100.0,638.3299999999999,7659.959999999999,0.8200000000000001,24800.0,1028.34
92749,2750.0,899.58,342.0,0.451,0.45148363636363603,0.124,0.20400000000000001,18380.4,18380.4,71719.6,1241.58,14898.96,0.345454545454545,29780.4,1508.42
92750,3317.0,675.24,2206.78,0.869,0.8689507537688441,0.665,0.47900000000000004,29294.7,30656.0,33344.0,2882.0200000000004,34584.240000000005,7.650753768844221,335156.0,434.65
92751,11058.0,3960.56,2592.81,0.593,0.5926182366239631,0.234,0.513,50838.3,50838.3,48261.7,6553.37,78640.44,3.68575734740015,539938.3,4504.96
92752,4475.0,1424.54,400.49,0.40800000000000003,0.40782793296089304,0.089,0.22,19690.0,19690.0,69810.0,1825.03,21900.36,1.329608938547486,91090.0,2649.97
92753,3483.0,327.74,2818.14,0.903,0.9031234449760761,0.809,0.343,45619.0,45619.0,87381.0,3145.88,37750.56,12.473684210526315,567019.0,337.4533333333334
92754,3750.0,448.25,294.47,0.198,0.19805866666666602,0.079,0.368,42688.0,42688.0,73312.0,742.72,8912.64,0.253333333333333,54088.0,3007.28
92755,3050.0,556.33,180.0,0.241,0.241419672131147,0.059000000000000004,0.403,22366.5,22366.5,33133.5,736.33,8835.960000000001,0.16393442622950802,28366.5,2313.67
92756,1666.67,654.57,96.0,0.45,0.45034199999999996,0.058,0.426,15037.8,15037.8,20262.2,750.57,9006.84,0.16,18237.8,916.1
92757,8491.67,2515.36,2510.4,0.592,0.591846123650637,0.296,0.23600000000000002,76558.4,76558.4,247841.6,5025.76,60309.12,3.4367026496565263,426758.4,3465.91
92758,2016.67,352.28,1470.61,0.904,0.9039123966942141,0.729,0.325,17940.0,17940.0,37260.0,1822.89,21874.68,8.417355371900827,221640.0,193.78
92759,3558.0,939.56,315.0,0.353,0.35256955503512805,0.089,0.438,15943.2,15943.2,20456.8,1254.56,15054.72,0.245901639344262,26443.2,2303.77
92760,2658.33,562.28,345.0,0.341,0.34129655172413703,0.13,0.707,57903.3,57903.3,23996.7,907.28,10887.36,0.360501567398119,69403.3,1751.0533333333335
92761,5125.0,589.26,715.32,0.255,0.25455219512195104,0.14,0.64,101312.0,101312.0,56988.0,1304.58,15654.96,0.133333333333333,109512.0,3820.42
